"","category","institution","word1","word2","n","date"
"31","Learnings","IKEA Foundation","gflegacy","islegacy",11,2024-01-20
"32","Learnings","IKEA Foundation","google","marketing",11,2024-01-20
"33","Learnings","IKEA Foundation","governance","annual",11,2024-01-20
"34","Learnings","IKEA Foundation","gridbody","islayoutgrid",11,2024-01-20
"35","Learnings","IKEA Foundation","iftypeof","placeholders",11,2024-01-20
"36","Learnings","IKEA Foundation","including","partners",11,2024-01-20
"37","Learnings","IKEA Foundation","learnings","partners",11,2024-01-20
"38","Learnings","IKEA Foundation","localedata","domain",11,2024-01-20
"39","Learnings","IKEA Foundation","manager","google",11,2024-01-20
"40","Learnings","IKEA Foundation","manager","measures",11,2024-01-20
"41","Learnings","IKEA Foundation","manager","privacy",11,2024-01-20
"42","Learnings","IKEA Foundation","manager","rnscript",11,2024-01-20
"43","Learnings","IKEA Foundation","marketing","platform",11,2024-01-20
"44","Learnings","IKEA Foundation","misconduct","visit",11,2024-01-20
"45","Learnings","IKEA Foundation","partners","press",11,2024-01-20
"46","Learnings","IKEA Foundation","placeholders","undefined",11,2024-01-20
"47","Learnings","IKEA Foundation","platform","brand",11,2024-01-20
"48","Learnings","IKEA Foundation","platform","inside",11,2024-01-20
"49","Learnings","IKEA Foundation","preferences","trust",11,2024-01-20
"50","Learnings","IKEA Foundation","press","stories",11,2024-01-20
"51","Learnings","IKEA Foundation","privacy","policy",11,2024-01-20
"52","Learnings","IKEA Foundation","provide","information",11,2024-01-20
"53","Learnings","IKEA Foundation","reject","accept",11,2024-01-20
"54","Learnings","IKEA Foundation","service","offered",11,2024-01-20
"55","Learnings","IKEA Foundation","settings","google",11,2024-01-20
"56","Learnings","IKEA Foundation","settings","privacy",11,2024-01-20
"57","Learnings","IKEA Foundation","settings","reject",11,2024-01-20
"58","Learnings","IKEA Foundation","stakeholders","including",11,2024-01-20
"59","Learnings","IKEA Foundation","development","impact",9,2024-01-20
"60","Learnings","IKEA Foundation","implementing","partner",9,2024-01-20
"61","Learnings","IKEA Foundation","livelihoods","development",9,2024-01-20
"62","Learnings","IKEA Foundation","refugee","livelihoods",9,2024-01-20
"63","Learnings","IKEA Foundation","sustainable","landscape",9,2024-01-20
"64","Learnings","IKEA Foundation","business","coalition",8,2024-01-20
"65","Learnings","IKEA Foundation","evaluation","agency",8,2024-01-20
"66","Learnings","IKEA Foundation","evaluation","evaluation",8,2024-01-20
"67","Learnings","IKEA Foundation","livelihoods","programme",8,2024-01-20
"68","Learnings","IKEA Foundation","based","targets",7,2024-01-20
"69","Learnings","IKEA Foundation","mount","kenya",7,2024-01-20
"70","Programs","IKEA Foundation","agreement","privacy",7,2024-01-20
"71","Programs","IKEA Foundation","analytics","rnscript",7,2024-01-20
"72","Programs","IKEA Foundation","analytics","service",7,2024-01-20
"73","Programs","IKEA Foundation","annual","review",7,2024-01-20
"74","Programs","IKEA Foundation","brand","enable",7,2024-01-20
"75","Programs","IKEA Foundation","centerbody","islayoutflex",7,2024-01-20
"76","Programs","IKEA Foundation","change","cookie",7,2024-01-20
"77","Programs","IKEA Foundation","cookie","preferences",7,2024-01-20
"78","Programs","IKEA Foundation","currentpage","currentpage",7,2024-01-20
"79","Programs","IKEA Foundation","defaults","fields",7,2024-01-20
"80","Programs","IKEA Foundation","documents","change",7,2024-01-20
"81","Programs","IKEA Foundation","domain","translations",7,2024-01-20
"82","Programs","IKEA Foundation","enable","google",7,2024-01-20
"83","Programs","IKEA Foundation","enables","external",7,2024-01-20
"84","Programs","IKEA Foundation","experience","enable",7,2024-01-20
"85","Programs","IKEA Foundation","external","stakeholders",7,2024-01-20
"86","Programs","IKEA Foundation","formid","fields",7,2024-01-20
"87","Programs","IKEA Foundation","gflegacy","islegacy",7,2024-01-20
"88","Programs","IKEA Foundation","google","marketing",7,2024-01-20
"89","Programs","IKEA Foundation","governance","annual",7,2024-01-20
"90","Programs","IKEA Foundation","gridbody","islayoutgrid",7,2024-01-20
"91","Programs","IKEA Foundation","iftypeof","placeholders",7,2024-01-20
"92","Programs","IKEA Foundation","including","partners",7,2024-01-20
"93","Programs","IKEA Foundation","learnings","partners",7,2024-01-20
"94","Programs","IKEA Foundation","localedata","domain",7,2024-01-20
"95","Programs","IKEA Foundation","manager","google",7,2024-01-20
"96","Programs","IKEA Foundation","manager","measures",7,2024-01-20
"97","Programs","IKEA Foundation","manager","privacy",7,2024-01-20
"98","Programs","IKEA Foundation","manager","rnscript",7,2024-01-20
"99","Programs","IKEA Foundation","marketing","platform",7,2024-01-20
"100","Programs","IKEA Foundation","misconduct","visit",7,2024-01-20
"101","Programs","IKEA Foundation","partners","press",7,2024-01-20
"102","Programs","IKEA Foundation","placeholders","undefined",7,2024-01-20
"103","Programs","IKEA Foundation","platform","brand",7,2024-01-20
"104","Programs","IKEA Foundation","platform","inside",7,2024-01-20
"105","Programs","IKEA Foundation","preferences","trust",7,2024-01-20
"106","Programs","IKEA Foundation","press","stories",7,2024-01-20
"107","Programs","IKEA Foundation","privacy","policy",7,2024-01-20
"108","Programs","IKEA Foundation","provide","information",7,2024-01-20
"109","Programs","IKEA Foundation","reject","accept",7,2024-01-20
"110","Programs","IKEA Foundation","related","articles",7,2024-01-20
"111","Programs","IKEA Foundation","service","offered",7,2024-01-20
"112","Programs","IKEA Foundation","settings","google",7,2024-01-20
"113","Programs","IKEA Foundation","settings","privacy",7,2024-01-20
"114","Programs","IKEA Foundation","settings","reject",7,2024-01-20
"115","Programs","IKEA Foundation","stakeholders","including",7,2024-01-20
"116","Learnings","IKEA Foundation","kenya","sustainable",6,2024-01-20
"117","Learnings","IKEA Foundation","targets","initiative",6,2024-01-20
"118","Grantmaking","IKEA Foundation","google","analytics",5,2024-01-20
"119","Learnings","IKEA Foundation","jordan","refugee",5,2024-01-20
"120","Learnings","IKEA Foundation","science","based",5,2024-01-20
"121","Programs","IKEA Foundation","climate","action",5,2024-01-20
"122","Grantmaking","IKEA Foundation","total","amount",4,2024-01-20
"123","Grantmaking","IKEA Foundation","united","nations",4,2024-01-20
"124","Learnings","IKEA Foundation","existing","evidence",4,2024-01-20
"125","Programs","IKEA Foundation","climate","change",4,2024-01-20
"126","Programs","IKEA Foundation","emergency","response",4,2024-01-20
"127","Programs","IKEA Foundation","initiatives","emergency",4,2024-01-20
"128","Programs","IKEA Foundation","solar","power",4,2024-01-20
"129","Programs","IKEA Foundation","sustainable","livelihoods",4,2024-01-20
"130","Grantmaking","IKEA Foundation","global","programs",3,2024-01-20
"131","Grantmaking","IKEA Foundation","privacy","settings",3,2024-01-20
"132","Learnings","IKEA Foundation","climate","action",3,2024-01-20
"133","Learnings","IKEA Foundation","refugee","studies",3,2024-01-20
"134","Learnings","IKEA Foundation","studies","centre",3,2024-01-20
"135","Programs","IKEA Foundation","agricultural","livelihoods",3,2024-01-20
"136","Programs","IKEA Foundation","emissions","reduction",3,2024-01-20
"137","Programs","IKEA Foundation","refugee","agency",3,2024-01-20
"138","Programs","IKEA Foundation","refugee","camps",3,2024-01-20
"139","Programs","IKEA Foundation","refugee","livelihoods",3,2024-01-20
"140","Programs","IKEA Foundation","special","initiatives",3,2024-01-20
"141","Programs","IKEA Foundation","street","lights",3,2024-01-20
"142","Grantmaking","IKEA Foundation","accounting","financials",2,2024-01-20
"143","Grantmaking","IKEA Foundation","analytics","google",2,2024-01-20
"144","Grantmaking","IKEA Foundation","climate","change",2,2024-01-20
"145","Grantmaking","IKEA Foundation","climate","foundation",2,2024-01-20
"146","Grantmaking","IKEA Foundation","external","scripts",2,2024-01-20
"147","Grantmaking","IKEA Foundation","foundation","european",2,2024-01-20
"148","Grantmaking","IKEA Foundation","functionevent","formid",2,2024-01-20
"149","Grantmaking","IKEA Foundation","global","alliance",2,2024-01-20
"150","Grantmaking","IKEA Foundation","global","development",2,2024-01-20
"151","Grantmaking","IKEA Foundation","resources","institute",2,2024-01-20
"152","Grantmaking","IKEA Foundation","special","initiatives",2,2024-01-20
"153","Learnings","IKEA Foundation","business","skaothe",2,2024-01-20
"154","Learnings","IKEA Foundation","carbon","emissions",2,2024-01-20
"155","Learnings","IKEA Foundation","carbon","management",2,2024-01-20
"156","Learnings","IKEA Foundation","certificate","companies",2,2024-01-20
"157","Learnings","IKEA Foundation","certificate","receive",2,2024-01-20
"158","Learnings","IKEA Foundation","climate","friendly",2,2024-01-20
"159","Learnings","IKEA Foundation","commission","independent",2,2024-01-20
"160","Learnings","IKEA Foundation","economic","empowerment",2,2024-01-20
"161","Learnings","IKEA Foundation","economically","empower",2,2024-01-20
"162","Learnings","IKEA Foundation","evaluation","report",2,2024-01-20
"163","Learnings","IKEA Foundation","foundation","commissioned",2,2024-01-20
"164","Learnings","IKEA Foundation","friendly","procurement",2,2024-01-20
"165","Learnings","IKEA Foundation","grant","renewal",2,2024-01-20
"166","Learnings","IKEA Foundation","helps","organisations",2,2024-01-20
"167","Learnings","IKEA Foundation","independent","evaluations",2,2024-01-20
"168","Learnings","IKEA Foundation","investments","evaluations",2,2024-01-20
"169","Learnings","IKEA Foundation","learnings","archive",2,2024-01-20
"170","Learnings","IKEA Foundation","learnings","learning",2,2024-01-20
"171","Learnings","IKEA Foundation","management","system",2,2024-01-20
"172","Learnings","IKEA Foundation","million","women",2,2024-01-20
"173","Learnings","IKEA Foundation","organisations","reduce",2,2024-01-20
"174","Learnings","IKEA Foundation","oxford","undertook",2,2024-01-20
"175","Learnings","IKEA Foundation","participants","economic",2,2024-01-20
"176","Learnings","IKEA Foundation","payment","metrics",2,2024-01-20
"177","Learnings","IKEA Foundation","priorities","operation",2,2024-01-20
"178","Learnings","IKEA Foundation","private","sector",2,2024-01-20
"179","Learnings","IKEA Foundation","programmatic","priorities",2,2024-01-20
"180","Learnings","IKEA Foundation","programme","strategy",2,2024-01-20
"181","Learnings","IKEA Foundation","provide","insight",2,2024-01-20
"182","Learnings","IKEA Foundation","provide","insights",2,2024-01-20
"183","Learnings","IKEA Foundation","rainforest","alliance",2,2024-01-20
"184","Learnings","IKEA Foundation","refugee","agency",2,2024-01-20
"185","Learnings","IKEA Foundation","regenerative","agriculture",2,2024-01-20
"186","Learnings","IKEA Foundation","retrospective","evaluation",2,2024-01-20
"187","Learnings","IKEA Foundation","shareaction","shareaction",2,2024-01-20
"188","Learnings","IKEA Foundation","smallholder","farmers",2,2024-01-20
"189","Learnings","IKEA Foundation","stories","learnings",2,2024-01-20
"190","Learnings","IKEA Foundation","strategy","governance",2,2024-01-20
"191","Learnings","IKEA Foundation","tendering","process",2,2024-01-20
"192","Learnings","IKEA Foundation","united","nations",2,2024-01-20
"193","Learnings","IKEA Foundation","university","research",2,2024-01-20
"194","Learnings","IKEA Foundation","wageningen","university",2,2024-01-20
"195","Programs","IKEA Foundation","address","growing",2,2024-01-20
"196","Programs","IKEA Foundation","articles","changemakers",2,2024-01-20
"197","Programs","IKEA Foundation","climate","issues",2,2024-01-20
"198","Programs","IKEA Foundation","critical","climate",2,2024-01-20
"199","Programs","IKEA Foundation","economic","selfreliance",2,2024-01-20
"200","Programs","IKEA Foundation","environmental","challenges",2,2024-01-20
"201","Programs","IKEA Foundation","environmental","damage",2,2024-01-20
"202","Programs","IKEA Foundation","foundation","commits",2,2024-01-20
"203","Programs","IKEA Foundation","foundation","supports",2,2024-01-20
"204","Programs","IKEA Foundation","generate","renewable",2,2024-01-20
"205","Programs","IKEA Foundation","growing","critical",2,2024-01-20
"206","Programs","IKEA Foundation","health","facilities",2,2024-01-20
"207","Programs","IKEA Foundation","health","systems",2,2024-01-20
"208","Programs","IKEA Foundation","kalkeri","sangeet",2,2024-01-20
"209","Programs","IKEA Foundation","million","people",2,2024-01-20
"210","Programs","IKEA Foundation","people","living",2,2024-01-20
"211","Programs","IKEA Foundation","planet","related",2,2024-01-20
"212","Programs","IKEA Foundation","power","technology",2,2024-01-20
"213","Programs","IKEA Foundation","public","health",2,2024-01-20
"214","Programs","IKEA Foundation","sangeet","vidyalaya",2,2024-01-20
"215","Programs","IKEA Foundation","selco","foundation",2,2024-01-20
"216","Programs","IKEA Foundation","smallholder","farmers",2,2024-01-20
"217","Programs","IKEA Foundation","solar","street",2,2024-01-20
"218","Programs","IKEA Foundation","transforming","public",2,2024-01-20
"219","Programs","IKEA Foundation","vidyalaya","school",2,2024-01-20
"220","Grantmaking","IKEA Foundation","aceli","africa",1,2024-01-20
"221","Grantmaking","IKEA Foundation","action","emissions",1,2024-01-20
"222","Grantmaking","IKEA Foundation","action","instituto",1,2024-01-20
"223","Grantmaking","IKEA Foundation","action","pradan",1,2024-01-20
"224","Grantmaking","IKEA Foundation","acumen","adelphi",1,2024-01-20
"225","Grantmaking","IKEA Foundation","adelphi","african",1,2024-01-20
"226","Grantmaking","IKEA Foundation","advancement","committee",1,2024-01-20
"227","Grantmaking","IKEA Foundation","africa","acumen",1,2024-01-20
"228","Grantmaking","IKEA Foundation","africa","private",1,2024-01-20
"229","Grantmaking","IKEA Foundation","african","climate",1,2024-01-20
"230","Grantmaking","IKEA Foundation","agency","unicef",1,2024-01-20
"231","Grantmaking","IKEA Foundation","agreement","privacy",1,2024-01-20
"232","Grantmaking","IKEA Foundation","agricultural","livelihoods",1,2024-01-20
"233","Grantmaking","IKEA Foundation","agricultural","organisation",1,2024-01-20
"234","Grantmaking","IKEA Foundation","alliance","reach",1,2024-01-20
"235","Grantmaking","IKEA Foundation","alliance","world",1,2024-01-20
"236","Grantmaking","IKEA Foundation","american","friends",1,2024-01-20
"237","Grantmaking","IKEA Foundation","analytics","climate",1,2024-01-20
"238","Grantmaking","IKEA Foundation","analytics","rnscript",1,2024-01-20
"239","Grantmaking","IKEA Foundation","analytics","service",1,2024-01-20
"240","Grantmaking","IKEA Foundation","annual","review",1,2024-01-20
"241","Grantmaking","IKEA Foundation","aspen","institute",1,2024-01-20
"242","Grantmaking","IKEA Foundation","bangladesh","rural",1,2024-01-20
"243","Grantmaking","IKEA Foundation","bangladesh","youth",1,2024-01-20
"244","Grantmaking","IKEA Foundation","benchmarking","alliance",1,2024-01-20
"245","Grantmaking","IKEA Foundation","biodiversity","accounting",1,2024-01-20
"246","Grantmaking","IKEA Foundation","biovision","foundation",1,2024-01-20
"247","Grantmaking","IKEA Foundation","brand","enable",1,2024-01-20
"248","Grantmaking","IKEA Foundation","breakthrough","climate",1,2024-01-20
"249","Grantmaking","IKEA Foundation","building","council",1,2024-01-20
"250","Grantmaking","IKEA Foundation","bureau","access",1,2024-01-20
"251","Grantmaking","IKEA Foundation","business","coalition",1,2024-01-20
"252","Grantmaking","IKEA Foundation","business","donation",1,2024-01-20
"253","Grantmaking","IKEA Foundation","carbon","accounting",1,2024-01-20
"254","Grantmaking","IKEA Foundation","carbon","trust",1,2024-01-20
"255","Grantmaking","IKEA Foundation","carnegie","council",1,2024-01-20
"256","Grantmaking","IKEA Foundation","centerbody","islayoutflex",1,2024-01-20
"257","Grantmaking","IKEA Foundation","centre","kepler",1,2024-01-20
"258","Grantmaking","IKEA Foundation","centre","sunfunder",1,2024-01-20
"259","Grantmaking","IKEA Foundation","change","cookie",1,2024-01-20
"260","Grantmaking","IKEA Foundation","change","unfccc",1,2024-01-20
"261","Grantmaking","IKEA Foundation","chatham","house",1,2024-01-20
"262","Grantmaking","IKEA Foundation","child","forum",1,2024-01-20
"263","Grantmaking","IKEA Foundation","children","seeds",1,2024-01-20
"264","Grantmaking","IKEA Foundation","clasp","clean",1,2024-01-20
"265","Grantmaking","IKEA Foundation","climate","action",1,2024-01-20
"266","Grantmaking","IKEA Foundation","climate","analytics",1,2024-01-20
"267","Grantmaking","IKEA Foundation","climate","breakthrough",1,2024-01-20
"268","Grantmaking","IKEA Foundation","climate","emergency",1,2024-01-20
"269","Grantmaking","IKEA Foundation","climate","engagement",1,2024-01-20
"270","Grantmaking","IKEA Foundation","climate","friendly",1,2024-01-20
"271","Grantmaking","IKEA Foundation","climate","innovation",1,2024-01-20
"272","Grantmaking","IKEA Foundation","climate","justice",1,2024-01-20
"273","Grantmaking","IKEA Foundation","climate","outreach",1,2024-01-20
"274","Grantmaking","IKEA Foundation","climate","policy",1,2024-01-20
"275","Grantmaking","IKEA Foundation","climateworks","foundation",1,2024-01-20
"276","Grantmaking","IKEA Foundation","closed","grants",1,2024-01-20
"277","Grantmaking","IKEA Foundation","closely","connected",1,2024-01-20
"278","Grantmaking","IKEA Foundation","coimpact","commonland",1,2024-01-20
"279","Grantmaking","IKEA Foundation","committee","international",1,2024-01-20
"280","Grantmaking","IKEA Foundation","commonland","council",1,2024-01-20
"281","Grantmaking","IKEA Foundation","continue","learning",1,2024-01-20
"282","Grantmaking","IKEA Foundation","cookie","preferences",1,2024-01-20
"283","Grantmaking","IKEA Foundation","corporation","international",1,2024-01-20
"284","Grantmaking","IKEA Foundation","council","médecins",1,2024-01-20
"285","Grantmaking","IKEA Foundation","council","world",1,2024-01-20
"286","Grantmaking","IKEA Foundation","countries","represented",1,2024-01-20
"287","Grantmaking","IKEA Foundation","currentpage","currentpage",1,2024-01-20
"288","Grantmaking","IKEA Foundation","dataset","includes",1,2024-01-20
"289","Grantmaking","IKEA Foundation","defaults","fields",1,2024-01-20
"290","Grantmaking","IKEA Foundation","deutsche","gesellschaft",1,2024-01-20
"291","Grantmaking","IKEA Foundation","development","centre",1,2024-01-20
"292","Grantmaking","IKEA Foundation","development","incubator",1,2024-01-20
"293","Grantmaking","IKEA Foundation","development","institute",1,2024-01-20
"294","Grantmaking","IKEA Foundation","development","international",1,2024-01-20
"295","Grantmaking","IKEA Foundation","development","organisation",1,2024-01-20
"296","Grantmaking","IKEA Foundation","documents","change",1,2024-01-20
"297","Grantmaking","IKEA Foundation","domain","translations",1,2024-01-20
"298","Grantmaking","IKEA Foundation","donation","africa",1,2024-01-20
"299","Grantmaking","IKEA Foundation","donation","protracted",1,2024-01-20
"300","Grantmaking","IKEA Foundation","ecological","development",1,2024-01-20
"301","Grantmaking","IKEA Foundation","ecological","security",1,2024-01-20
"302","Grantmaking","IKEA Foundation","ecology","international",1,2024-01-20
"303","Grantmaking","IKEA Foundation","economic","forum",1,2024-01-20
"304","Grantmaking","IKEA Foundation","edelgive","foundation",1,2024-01-20
"305","Grantmaking","IKEA Foundation","emergency","collaboration",1,2024-01-20
"306","Grantmaking","IKEA Foundation","emergency","response",1,2024-01-20
"307","Grantmaking","IKEA Foundation","emissions","reduction",1,2024-01-20
"308","Grantmaking","IKEA Foundation","enable","google",1,2024-01-20
"309","Grantmaking","IKEA Foundation","enables","external",1,2024-01-20
"310","Grantmaking","IKEA Foundation","energy","alliance",1,2024-01-20
"311","Grantmaking","IKEA Foundation","energy","environment",1,2024-01-20
"312","Grantmaking","IKEA Foundation","energy","institute",1,2024-01-20
"313","Grantmaking","IKEA Foundation","energy","nexus",1,2024-01-20
"314","Grantmaking","IKEA Foundation","energy","special",1,2024-01-20
"315","Grantmaking","IKEA Foundation","engagement","chatham",1,2024-01-20
"316","Grantmaking","IKEA Foundation","enviu","nederland",1,2024-01-20
"317","Grantmaking","IKEA Foundation","european","climate",1,2024-01-20
"318","Grantmaking","IKEA Foundation","european","foundation",1,2024-01-20
"319","Grantmaking","IKEA Foundation","exchange","foundation",1,2024-01-20
"320","Grantmaking","IKEA Foundation","experience","enable",1,2024-01-20
"321","Grantmaking","IKEA Foundation","external","stakeholders",1,2024-01-20
"322","Grantmaking","IKEA Foundation","families","afford",1,2024-01-20
"323","Grantmaking","IKEA Foundation","finance","corporation",1,2024-01-20
"324","Grantmaking","IKEA Foundation","financials","partnership",1,2024-01-20
"325","Grantmaking","IKEA Foundation","forced","displacement",1,2024-01-20
"326","Grantmaking","IKEA Foundation","formid","fields",1,2024-01-20
"327","Grantmaking","IKEA Foundation","forum","global",1,2024-01-20
"328","Grantmaking","IKEA Foundation","forum","world",1,2024-01-20
"329","Grantmaking","IKEA Foundation","foundation","ashoka",1,2024-01-20
"330","Grantmaking","IKEA Foundation","foundation","bangladesh",1,2024-01-20
"331","Grantmaking","IKEA Foundation","foundation","centre",1,2024-01-20
"332","Grantmaking","IKEA Foundation","foundation","coimpact",1,2024-01-20
"333","Grantmaking","IKEA Foundation","foundation","generation",1,2024-01-20
"334","Grantmaking","IKEA Foundation","foundation","influencemap",1,2024-01-20
"335","Grantmaking","IKEA Foundation","foundation","museum",1,2024-01-20
"336","Grantmaking","IKEA Foundation","foundation","nederlandse",1,2024-01-20
"337","Grantmaking","IKEA Foundation","foundation","outrage",1,2024-01-20
"338","Grantmaking","IKEA Foundation","foundation","rainforest",1,2024-01-20
"339","Grantmaking","IKEA Foundation","foundation","shareaction",1,2024-01-20
"340","Grantmaking","IKEA Foundation","framework","convention",1,2024-01-20
"341","Grantmaking","IKEA Foundation","friendly","procurement",1,2024-01-20
"342","Grantmaking","IKEA Foundation","gapminder","foundation",1,2024-01-20
"343","Grantmaking","IKEA Foundation","generation","givedirectly",1,2024-01-20
"344","Grantmaking","IKEA Foundation","gflegacy","islegacy",1,2024-01-20
"345","Grantmaking","IKEA Foundation","givedirectly","global",1,2024-01-20
"346","Grantmaking","IKEA Foundation","global","child",1,2024-01-20
"347","Grantmaking","IKEA Foundation","global","energy",1,2024-01-20
"348","Grantmaking","IKEA Foundation","global","methane",1,2024-01-20
"349","Grantmaking","IKEA Foundation","global","steering",1,2024-01-20
"350","Grantmaking","IKEA Foundation","google","marketing",1,2024-01-20
"351","Grantmaking","IKEA Foundation","governance","annual",1,2024-01-20
"352","Grantmaking","IKEA Foundation","grant","portfolio",1,2024-01-20
"353","Grantmaking","IKEA Foundation","grants","archive",1,2024-01-20
"354","Grantmaking","IKEA Foundation","gridbody","islayoutgrid",1,2024-01-20
"355","Grantmaking","IKEA Foundation","house","clasp",1,2024-01-20
"356","Grantmaking","IKEA Foundation","iftypeof","placeholders",1,2024-01-20
"357","Grantmaking","IKEA Foundation","impact","investment",1,2024-01-20
"358","Grantmaking","IKEA Foundation","including","emergency",1,2024-01-20
"359","Grantmaking","IKEA Foundation","including","partners",1,2024-01-20
"360","Grantmaking","IKEA Foundation","incubator","global",1,2024-01-20
"361","Grantmaking","IKEA Foundation","india","kenya",1,2024-01-20
"362","Grantmaking","IKEA Foundation","influencemap","inkomoko",1,2024-01-20
"363","Grantmaking","IKEA Foundation","initiative","climateworks",1,2024-01-20
"364","Grantmaking","IKEA Foundation","initiatives","including",1,2024-01-20
"365","Grantmaking","IKEA Foundation","inkomoko","innovations",1,2024-01-20
"366","Grantmaking","IKEA Foundation","innovation","centre",1,2024-01-20
"367","Grantmaking","IKEA Foundation","insect","physiology",1,2024-01-20
"368","Grantmaking","IKEA Foundation","institute","aceli",1,2024-01-20
"369","Grantmaking","IKEA Foundation","institute","norwegian",1,2024-01-20
"370","Grantmaking","IKEA Foundation","institute","world",1,2024-01-20
"371","Grantmaking","IKEA Foundation","instituto","clima",1,2024-01-20
"372","Grantmaking","IKEA Foundation","international","centre",1,2024-01-20
"373","Grantmaking","IKEA Foundation","international","finance",1,2024-01-20
"374","Grantmaking","IKEA Foundation","international","health",1,2024-01-20
"375","Grantmaking","IKEA Foundation","international","institute",1,2024-01-20
"376","Grantmaking","IKEA Foundation","international","rescue",1,2024-01-20
"377","Grantmaking","IKEA Foundation","international","union",1,2024-01-20
"378","Grantmaking","IKEA Foundation","justice","resilience",1,2024-01-20
"379","Grantmaking","IKEA Foundation","kenya","climate",1,2024-01-20
"380","Grantmaking","IKEA Foundation","kenya","uganda",1,2024-01-20
"381","Grantmaking","IKEA Foundation","kepler","kilimo",1,2024-01-20
"382","Grantmaking","IKEA Foundation","kilimo","trust",1,2024-01-20
"383","Grantmaking","IKEA Foundation","learnings","learning",1,2024-01-20
"384","Grantmaking","IKEA Foundation","learnings","partners",1,2024-01-20
"385","Grantmaking","IKEA Foundation","livelihoods","climate",1,2024-01-20
"386","Grantmaking","IKEA Foundation","livelihoods","renewable",1,2024-01-20
"387","Grantmaking","IKEA Foundation","localedata","domain",1,2024-01-20
"388","Grantmaking","IKEA Foundation","manager","google",1,2024-01-20
"389","Grantmaking","IKEA Foundation","manager","measures",1,2024-01-20
"390","Grantmaking","IKEA Foundation","manager","privacy",1,2024-01-20
"391","Grantmaking","IKEA Foundation","manager","rnscript",1,2024-01-20
"392","Grantmaking","IKEA Foundation","marketing","platform",1,2024-01-20
"393","Grantmaking","IKEA Foundation","mayors","migration",1,2024-01-20
"394","Grantmaking","IKEA Foundation","migration","council",1,2024-01-20
"395","Grantmaking","IKEA Foundation","misconduct","visit",1,2024-01-20
"396","Grantmaking","IKEA Foundation","mlinda","foundation",1,2024-01-20
"397","Grantmaking","IKEA Foundation","movement","innovation",1,2024-01-20
"398","Grantmaking","IKEA Foundation","nations","foundation",1,2024-01-20
"399","Grantmaking","IKEA Foundation","nations","framework",1,2024-01-20
"400","Grantmaking","IKEA Foundation","nations","office",1,2024-01-20
"401","Grantmaking","IKEA Foundation","nature","kenya",1,2024-01-20
"402","Grantmaking","IKEA Foundation","nederland","stichting",1,2024-01-20
"403","Grantmaking","IKEA Foundation","nederland","waste",1,2024-01-20
"404","Grantmaking","IKEA Foundation","netherlands","development",1,2024-01-20
"405","Grantmaking","IKEA Foundation","network","stichting",1,2024-01-20
"406","Grantmaking","IKEA Foundation","newclimate","institute",1,2024-01-20
"407","Grantmaking","IKEA Foundation","nexus","newclimate",1,2024-01-20
"408","Grantmaking","IKEA Foundation","norwegian","refugee",1,2024-01-20
"409","Grantmaking","IKEA Foundation","novib","partnership",1,2024-01-20
"410","Grantmaking","IKEA Foundation","optimism","overseas",1,2024-01-20
"411","Grantmaking","IKEA Foundation","organisation","spark",1,2024-01-20
"412","Grantmaking","IKEA Foundation","outrage","optimism",1,2024-01-20
"413","Grantmaking","IKEA Foundation","outreach","climate",1,2024-01-20
