"","word","category","institution","n","date"
"367","related","Programs","IKEA Foundation",7,2024-01-18
"368","report","About","IKEA Foundation",7,2024-01-18
"369","settings","Grantmaking","IKEA Foundation",7,2024-01-18
"370","settings","People","IKEA Foundation",7,2024-01-18
"371","strategy","Learnings","IKEA Foundation",7,2024-01-18
"372","systems","Programs","IKEA Foundation",7,2024-01-18
"373","world","Grantmaking","IKEA Foundation",7,2024-01-18
"374","agricultural","Programs","IKEA Foundation",6,2024-01-18
"375","analytics","People","IKEA Foundation",6,2024-01-18
"376","certificate","Learnings","IKEA Foundation",6,2024-01-18
"377","chief","People","IKEA Foundation",6,2024-01-18
"378","children","About","IKEA Foundation",6,2024-01-18
"379","communities","About","IKEA Foundation",6,2024-01-18
"380","concerns","About","IKEA Foundation",6,2024-01-18
"381","development","Grantmaking","IKEA Foundation",6,2024-01-18
"382","economic","Programs","IKEA Foundation",6,2024-01-18
"383","effectiveness","Learnings","IKEA Foundation",6,2024-01-18
"384","environmental","Programs","IKEA Foundation",6,2024-01-18
"385","formid","Grantmaking","IKEA Foundation",6,2024-01-18
"386","formid","People","IKEA Foundation",6,2024-01-18
"387","future","About","IKEA Foundation",6,2024-01-18
"388","grants","Grantmaking","IKEA Foundation",6,2024-01-18
"389","including","About","IKEA Foundation",6,2024-01-18
"390","india","Programs","IKEA Foundation",6,2024-01-18
"391","learn","About","IKEA Foundation",6,2024-01-18
"392","partners","Grantmaking","IKEA Foundation",6,2024-01-18
"393","parts","About","IKEA Foundation",6,2024-01-18
"394","people","Learnings","IKEA Foundation",6,2024-01-18
"395","planet","About","IKEA Foundation",6,2024-01-18
"396","poverty","About","IKEA Foundation",6,2024-01-18
"397","power","Programs","IKEA Foundation",6,2024-01-18
"398","provide","About","IKEA Foundation",6,2024-01-18
"399","purpose","About","IKEA Foundation",6,2024-01-18
"400","reduction","Programs","IKEA Foundation",6,2024-01-18
"401","science","Learnings","IKEA Foundation",6,2024-01-18
"402","supported","Learnings","IKEA Foundation",6,2024-01-18
"403","vulnerable","About","IKEA Foundation",6,2024-01-18
"404","vulnerable","Programs","IKEA Foundation",6,2024-01-18
"405","accept","About","IKEA Foundation",5,2024-01-18
"406","access","Programs","IKEA Foundation",5,2024-01-18
"407","agriculture","Programs","IKEA Foundation",5,2024-01-18
"408","alliance","Grantmaking","IKEA Foundation",5,2024-01-18
"409","annual","About","IKEA Foundation",5,2024-01-18
"410","camps","Programs","IKEA Foundation",5,2024-01-18
"411","centre","Grantmaking","IKEA Foundation",5,2024-01-18
"412","change","Grantmaking","IKEA Foundation",5,2024-01-18
"413","changemakers","Programs","IKEA Foundation",5,2024-01-18
"414","commissioned","Learnings","IKEA Foundation",5,2024-01-18
"415","companies","Learnings","IKEA Foundation",5,2024-01-18
"416","council","Grantmaking","IKEA Foundation",5,2024-01-18
"417","economic","Learnings","IKEA Foundation",5,2024-01-18
"418","everyday","About","IKEA Foundation",5,2024-01-18
"419","families","About","IKEA Foundation",5,2024-01-18
"420","foundations","About","IKEA Foundation",5,2024-01-18
"421","global","Programs","IKEA Foundation",5,2024-01-18
"422","grant","Grantmaking","IKEA Foundation",5,2024-01-18
"423","greenhouse","Programs","IKEA Foundation",5,2024-01-18
"424","group","About","IKEA Foundation",5,2024-01-18
"425","humanitarian","Programs","IKEA Foundation",5,2024-01-18
"426","impact","Grantmaking","IKEA Foundation",5,2024-01-18
"427","india","About","IKEA Foundation",5,2024-01-18
"428","ingvar","About","IKEA Foundation",5,2024-01-18
"429","manager","Grantmaking","IKEA Foundation",5,2024-01-18
"430","manager","People","IKEA Foundation",5,2024-01-18
"431","officer","People","IKEA Foundation",5,2024-01-18
"432","opportunities","Programs","IKEA Foundation",5,2024-01-18
"433","problem","About","IKEA Foundation",5,2024-01-18
"434","research","Learnings","IKEA Foundation",5,2024-01-18
"435","stakeholders","About","IKEA Foundation",5,2024-01-18
"436","university","Learnings","IKEA Foundation",5,2024-01-18
"437","world","Programs","IKEA Foundation",5,2024-01-18
"438","address","Programs","IKEA Foundation",4,2024-01-18
"439","agreement","About","IKEA Foundation",4,2024-01-18
"440","allowed","About","IKEA Foundation",4,2024-01-18
"441","amount","Grantmaking","IKEA Foundation",4,2024-01-18
"442","apply","About","IKEA Foundation",4,2024-01-18
"443","archive","Learnings","IKEA Foundation",4,2024-01-18
"444","billion","About","IKEA Foundation",4,2024-01-18
"445","brand","About","IKEA Foundation",4,2024-01-18
"446","browser","About","IKEA Foundation",4,2024-01-18
"447","carbon","Learnings","IKEA Foundation",4,2024-01-18
"448","centerbody","About","IKEA Foundation",4,2024-01-18
"449","centre","Programs","IKEA Foundation",4,2024-01-18
"450","choices","About","IKEA Foundation",4,2024-01-18
"451","chrome","About","IKEA Foundation",4,2024-01-18
"452","complete","About","IKEA Foundation",4,2024-01-18
"453","concern","About","IKEA Foundation",4,2024-01-18
"454","contents","About","IKEA Foundation",4,2024-01-18
"455","contractors","About","IKEA Foundation",4,2024-01-18
"456","cookie","About","IKEA Foundation",4,2024-01-18
"457","create","Programs","IKEA Foundation",4,2024-01-18
"458","currentpage","Grantmaking","IKEA Foundation",4,2024-01-18
"459","currentpage","People","IKEA Foundation",4,2024-01-18
"460","customdata","About","IKEA Foundation",4,2024-01-18
"461","defaults","About","IKEA Foundation",4,2024-01-18
"462","delay","About","IKEA Foundation",4,2024-01-18
"463","dependents","About","IKEA Foundation",4,2024-01-18
"464","device","About","IKEA Foundation",4,2024-01-18
"465","directors","About","IKEA Foundation",4,2024-01-18
"466","documents","About","IKEA Foundation",4,2024-01-18
"467","domain","Grantmaking","IKEA Foundation",4,2024-01-18
"468","domain","People","IKEA Foundation",4,2024-01-18
"469","drastically","Programs","IKEA Foundation",4,2024-01-18
"470","electricity","Programs","IKEA Foundation",4,2024-01-18
"471","enables","About","IKEA Foundation",4,2024-01-18
"472","enhance","About","IKEA Foundation",4,2024-01-18
"473","exceeds","About","IKEA Foundation",4,2024-01-18
"474","existing","Learnings","IKEA Foundation",4,2024-01-18
"475","falseelse","About","IKEA Foundation",4,2024-01-18
"476","farmers","Programs","IKEA Foundation",4,2024-01-18
"477","ffffontfamily","About","IKEA Foundation",4,2024-01-18
"478","fields","Grantmaking","IKEA Foundation",4,2024-01-18
"479","fields","People","IKEA Foundation",4,2024-01-18
"480","files","About","IKEA Foundation",4,2024-01-18
"481","findings","Learnings","IKEA Foundation",4,2024-01-18
"482","flexbody","About","IKEA Foundation",4,2024-01-18
"483","formcontent","About","IKEA Foundation",4,2024-01-18
"484","future","Learnings","IKEA Foundation",4,2024-01-18
"485","future","Programs","IKEA Foundation",4,2024-01-18
"486","generate","Programs","IKEA Foundation",4,2024-01-18
