"","word","category","institution","n","date"
"71","africa","Regions","Alliance",17,2024-01-18
"72","alliance","Regions","Alliance",17,2024-01-18
"73","breeding","Crops","Alliance",17,2024-01-18
"74","development","Research","Alliance",17,2024-01-18
"75","scientist","Crops","Alliance",17,2024-01-18
"76","agriculture","Regions","Alliance",16,2024-01-18
"77","america","Crops","Alliance",16,2024-01-18
"78","bioversity","Crops","Alliance",16,2024-01-18
"79","events","Research","Alliance",16,2024-01-18
"80","global","Crops","Alliance",16,2024-01-18
"81","women","Research","Alliance",16,2024-01-18
"82","annual","Regions","Alliance",15,2024-01-18
"83","climate","Crops","Alliance",15,2024-01-18
"84","discover","Regions","Alliance",15,2024-01-18
"85","enhance","Crops","Alliance",15,2024-01-18
"86","farmers","Research","Alliance",15,2024-01-18
"87","improve","Research","Alliance",15,2024-01-18
"88","latin","Crops","Alliance",15,2024-01-18
"89","management","Research","Alliance",15,2024-01-18
"90","publications","Crops","Alliance",15,2024-01-18
"91","tools","Crops","Alliance",15,2024-01-18
"92","americas","Regions","Alliance",14,2024-01-18
"93","areas","Crops","Alliance",14,2024-01-18
"94","bananas","Crops","Alliance",14,2024-01-18
"95","partnership","Research","Alliance",14,2024-01-18
"96","plant","Crops","Alliance",14,2024-01-18
"97","resilience","Research","Alliance",14,2024-01-18
"98","sector","Regions","Alliance",14,2024-01-18
"99","address","Research","Alliance",13,2024-01-18
"100","agriculture","Crops","Alliance",13,2024-01-18
"101","beans","Research","Alliance",13,2024-01-18
"102","diets","Research","Alliance",13,2024-01-18
"103","genebanks","Crops","Alliance",13,2024-01-18
"104","health","Crops","Alliance",13,2024-01-18
"105","nutrition","Regions","Alliance",13,2024-01-18
"106","partnerships","Research","Alliance",13,2024-01-18
"107","policy","Research","Alliance",13,2024-01-18
"108","sustainable","Crops","Alliance",13,2024-01-18
"109","systems","Crops","Alliance",13,2024-01-18
"110","tropical","Research","Alliance",13,2024-01-18
"111","varieties","Crops","Alliance",13,2024-01-18
"112","americas","Research","Alliance",12,2024-01-18
"113","crosscutting","Research","Alliance",12,2024-01-18
"114","impact","Regions","Alliance",12,2024-01-18
"115","inclusion","Crops","Alliance",12,2024-01-18
"116","livestock","Crops","Alliance",12,2024-01-18
"117","mitigation","Research","Alliance",12,2024-01-18
"118","nutrition","Crops","Alliance",12,2024-01-18
"119","regions","Crops","Alliance",12,2024-01-18
"120","regions","Research","Alliance",12,2024-01-18
"121","report","Regions","Alliance",12,2024-01-18
"122","reports","Research","Alliance",12,2024-01-18
"123","scientists","Crops","Alliance",12,2024-01-18
"124","scientists","Research","Alliance",12,2024-01-18
"125","security","Regions","Alliance",12,2024-01-18
"126","stories","Research","Alliance",12,2024-01-18
"127","thematic","Crops","Alliance",12,2024-01-18
"128","access","Research","Alliance",11,2024-01-18
"129","agricultural","Crops","Alliance",11,2024-01-18
"130","cassava","Research","Alliance",11,2024-01-18
"131","change","Regions","Alliance",11,2024-01-18
"132","common","Research","Alliance",11,2024-01-18
"133","communities","Research","Alliance",11,2024-01-18
"134","conservation","Research","Alliance",11,2024-01-18
"135","countries","Crops","Alliance",11,2024-01-18
"136","develop","Crops","Alliance",11,2024-01-18
"137","explore","Crops","Alliance",11,2024-01-18
"138","forages","Research","Alliance",11,2024-01-18
"139","governance","Research","Alliance",11,2024-01-18
"140","healthy","Research","Alliance",11,2024-01-18
"141","history","Research","Alliance",11,2024-01-18
"142","information","Crops","Alliance",11,2024-01-18
"143","italy","Research","Alliance",11,2024-01-18
"144","opportunities","Research","Alliance",11,2024-01-18
"145","pacific","Regions","Alliance",11,2024-01-18
"146","partners","Regions","Alliance",11,2024-01-18
"147","projects","Research","Alliance",11,2024-01-18
"148","technologies","Crops","Alliance",11,2024-01-18
"149","accept","Research","Alliance",10,2024-01-18
"150","agree","Research","Alliance",10,2024-01-18
"151","agricultural","Regions","Alliance",10,2024-01-18
"152","approach","Crops","Alliance",10,2024-01-18
"153","bananas","Research","Alliance",10,2024-01-18
"154","bordercolor","Research","Alliance",10,2024-01-18
"155","building","Research","Alliance",10,2024-01-18
"156","careers","Research","Alliance",10,2024-01-18
"157","centersour","Research","Alliance",10,2024-01-18
"158","consent","Research","Alliance",10,2024-01-18
"159","disease","Crops","Alliance",10,2024-01-18
"160","diversity","Crops","Alliance",10,2024-01-18
"161","domenico","Research","Alliance",10,2024-01-18
"162","ethics","Research","Alliance",10,2024-01-18
"163","extras","Research","Alliance",10,2024-01-18
"164","featured","Crops","Alliance",10,2024-01-18
"165","finances","Research","Alliance",10,2024-01-18
"166","follow","Research","Alliance",10,2024-01-18
"167","foodsecure","Research","Alliance",10,2024-01-18
"168","functionvar","Research","Alliance",10,2024-01-18
"169","future","Crops","Alliance",10,2024-01-18
"170","headquarters","Research","Alliance",10,2024-01-18
"171","highlights","Research","Alliance",10,2024-01-18
"172","history","Crops","Alliance",10,2024-01-18
"173","improved","Crops","Alliance",10,2024-01-18
"174","innovation","Research","Alliance",10,2024-01-18
"175","innovations","Regions","Alliance",10,2024-01-18
"176","laboratories","Research","Alliance",10,2024-01-18
"177","legal","Research","Alliance",10,2024-01-18
"178","methods","Research","Alliance",10,2024-01-18
"179","offices","Research","Alliance",10,2024-01-18
"180","partnership","Crops","Alliance",10,2024-01-18
"181","paths","Research","Alliance",10,2024-01-18
"182","peace","Research","Alliance",10,2024-01-18
"183","phone","Research","Alliance",10,2024-01-18
"184","press","Research","Alliance",10,2024-01-18
"185","privacy","Research","Alliance",10,2024-01-18
"186","program","Research","Alliance",10,2024-01-18
"187","sector","Research","Alliance",10,2024-01-18
"188","stories","Crops","Alliance",10,2024-01-18
"189","supporting","Research","Alliance",10,2024-01-18
"190","transparent","Research","Alliance",10,2024-01-18
"191","achievements","Research","Alliance",9,2024-01-18
"192","agroecology","Research","Alliance",9,2024-01-18
"193","breakthrough","Research","Alliance",9,2024-01-18
"194","cacao","Research","Alliance",9,2024-01-18
"195","challenges","Crops","Alliance",9,2024-01-18
"196","consumer","Crops","Alliance",9,2024-01-18
"197","enabling","Research","Alliance",9,2024-01-18
"198","enhance","Regions","Alliance",9,2024-01-18
"199","gender","Crops","Alliance",9,2024-01-18
"200","improving","Regions","Alliance",9,2024-01-18
"201","national","Research","Alliance",9,2024-01-18
"202","organizations","Crops","Alliance",9,2024-01-18
"203","pabra","Crops","Alliance",9,2024-01-18
"204","private","Regions","Alliance",9,2024-01-18
"205","productivity","Crops","Alliance",9,2024-01-18
"206","publications","Regions","Alliance",9,2024-01-18
"207","regional","Research","Alliance",9,2024-01-18
"208","researchers","Crops","Alliance",9,2024-01-18
"209","resilient","Research","Alliance",9,2024-01-18
"210","solutions","Crops","Alliance",9,2024-01-18
"211","source","Crops","Alliance",9,2024-01-18
"212","spanish","Regions","Alliance",9,2024-01-18
"213","strategy","Crops","Alliance",9,2024-01-18
"214","tools","Regions","Alliance",9,2024-01-18
"215","working","Crops","Alliance",9,2024-01-18
"216","analysis","Research","Alliance",8,2024-01-18
"217","biodiversity","Regions","Alliance",8,2024-01-18
"218","change","Crops","Alliance",8,2024-01-18
"219","coffee","Research","Alliance",8,2024-01-18
"220","contribute","Crops","Alliance",8,2024-01-18
"221","crops","Regions","Alliance",8,2024-01-18
"222","director","Research","Alliance",8,2024-01-18
"223","global","Regions","Alliance",8,2024-01-18
"224","growing","Crops","Alliance",8,2024-01-18
"225","impact","Crops","Alliance",8,2024-01-18
"226","initiatives","Research","Alliance",8,2024-01-18
"227","landscapes","Regions","Alliance",8,2024-01-18
"228","latest","Research","Alliance",8,2024-01-18
"229","local","Research","Alliance",8,2024-01-18
"230","national","Crops","Alliance",8,2024-01-18
"231","people","Research","Alliance",8,2024-01-18
"232","quality","Research","Alliance",8,2024-01-18
"233","regional","Regions","Alliance",8,2024-01-18
"234","science","Research","Alliance",8,2024-01-18
"235","senior","Crops","Alliance",8,2024-01-18
"236","strategic","Research","Alliance",8,2024-01-18
"237","support","Crops","Alliance",8,2024-01-18
"238","supporting","Regions","Alliance",8,2024-01-18
"239","world","Crops","Alliance",8,2024-01-18
"240","action","Regions","Alliance",7,2024-01-18
"241","address","Crops","Alliance",7,2024-01-18
"242","areas","Regions","Alliance",7,2024-01-18
"243","cgiar","Crops","Alliance",7,2024-01-18
"244","chain","Crops","Alliance",7,2024-01-18
"245","chains","Research","Alliance",7,2024-01-18
"246","colombia","Crops","Alliance",7,2024-01-18
"247","digital","Crops","Alliance",7,2024-01-18
"248","ensure","Research","Alliance",7,2024-01-18
"249","ensuring","Research","Alliance",7,2024-01-18
"250","environment","Regions","Alliance",7,2024-01-18
"251","environmental","Research","Alliance",7,2024-01-18
"252","equality","Research","Alliance",7,2024-01-18
"253","events","Regions","Alliance",7,2024-01-18
"254","evidence","Research","Alliance",7,2024-01-18
"255","forages","Regions","Alliance",7,2024-01-18
"256","germplasm","Crops","Alliance",7,2024-01-18
"257","improve","Regions","Alliance",7,2024-01-18
"258","improvement","Research","Alliance",7,2024-01-18
"259","including","Crops","Alliance",7,2024-01-18
"260","inclusion","Regions","Alliance",7,2024-01-18
"261","income","Crops","Alliance",7,2024-01-18
"262","information","Research","Alliance",7,2024-01-18
"263","international","Regions","Alliance",7,2024-01-18
"264","knowledge","Research","Alliance",7,2024-01-18
"265","landscapes","Crops","Alliance",7,2024-01-18
"266","leader","Crops","Alliance",7,2024-01-18
"267","leaders","Research","Alliance",7,2024-01-18
"268","market","Crops","Alliance",7,2024-01-18
"269","monitoring","Research","Alliance",7,2024-01-18
"270","network","Regions","Alliance",7,2024-01-18
"271","nutritious","Research","Alliance",7,2024-01-18
"272","partnerships","Regions","Alliance",7,2024-01-18
"273","policy","Crops","Alliance",7,2024-01-18
"274","policy","Regions","Alliance",7,2024-01-18
"275","practices","Crops","Alliance",7,2024-01-18
"276","productive","Crops","Alliance",7,2024-01-18
"277","resilience","Crops","Alliance",7,2024-01-18
"278","resources","Crops","Alliance",7,2024-01-18
"279","science","Regions","Alliance",7,2024-01-18
"280","scientist","Research","Alliance",7,2024-01-18
"281","technologies","Research","Alliance",7,2024-01-18
"282","themes","Regions","Alliance",7,2024-01-18
"283","youth","Research","Alliance",7,2024-01-18
"284","actors","Research","Alliance",6,2024-01-18
"285","adaptation","Research","Alliance",6,2024-01-18
"286","agree","Crops","Alliance",6,2024-01-18
"287","americas","Crops","Alliance",6,2024-01-18
"288","beans","Regions","Alliance",6,2024-01-18
"289","bioversity","Regions","Alliance",6,2024-01-18
"290","capacities","Research","Alliance",6,2024-01-18
"291","caribbean","Crops","Alliance",6,2024-01-18
"292","cgiar","Regions","Alliance",6,2024-01-18
"293","chains","Crops","Alliance",6,2024-01-18
"294","colombia","Regions","Alliance",6,2024-01-18
"295","colombia","Research","Alliance",6,2024-01-18
"296","common","Crops","Alliance",6,2024-01-18
"297","communities","Regions","Alliance",6,2024-01-18
"298","conservation","Crops","Alliance",6,2024-01-18
"299","conservation","Regions","Alliance",6,2024-01-18
"300","diseases","Crops","Alliance",6,2024-01-18
"301","drivers","Research","Alliance",6,2024-01-18
"302","ensure","Crops","Alliance",6,2024-01-18
"303","environment","Crops","Alliance",6,2024-01-18
"304","environmental","Regions","Alliance",6,2024-01-18
"305","farming","Crops","Alliance",6,2024-01-18
"306","field","Research","Alliance",6,2024-01-18
"307","forage","Crops","Alliance",6,2024-01-18
"308","genebanks","Regions","Alliance",6,2024-01-18
"309","improving","Crops","Alliance",6,2024-01-18
"310","inequalities","Research","Alliance",6,2024-01-18
"311","innovations","Crops","Alliance",6,2024-01-18
"312","kenya","Research","Alliance",6,2024-01-18
"313","livelihoods","Regions","Alliance",6,2024-01-18
"314","local","Regions","Alliance",6,2024-01-18
"315","making","Research","Alliance",6,2024-01-18
"316","malnutrition","Research","Alliance",6,2024-01-18
"317","outreach","Crops","Alliance",6,2024-01-18
"318","people","Crops","Alliance",6,2024-01-18
"319","people","Regions","Alliance",6,2024-01-18
"320","performance","Research","Alliance",6,2024-01-18
"321","pests","Crops","Alliance",6,2024-01-18
"322","practices","Research","Alliance",6,2024-01-18
"323","private","Research","Alliance",6,2024-01-18
"324","project","Regions","Alliance",6,2024-01-18
"325","project","Research","Alliance",6,2024-01-18
"326","provide","Crops","Alliance",6,2024-01-18
"327","reducing","Research","Alliance",6,2024-01-18
"328","region","Regions","Alliance",6,2024-01-18
"329","researchbased","Research","Alliance",6,2024-01-18
"330","resilient","Regions","Alliance",6,2024-01-18
"331","resistance","Crops","Alliance",6,2024-01-18
"332","resources","Regions","Alliance",6,2024-01-18
"333","rural","Research","Alliance",6,2024-01-18
"334","security","Crops","Alliance",6,2024-01-18
"335","services","Regions","Alliance",6,2024-01-18
"336","species","Crops","Alliance",6,2024-01-18
"337","support","Regions","Alliance",6,2024-01-18
"338","support","Research","Alliance",6,2024-01-18
"339","understanding","Research","Alliance",6,2024-01-18
"340","working","Research","Alliance",6,2024-01-18
"341","works","Crops","Alliance",6,2024-01-18
"342","accept","Crops","Alliance",5,2024-01-18
"343","access","Crops","Alliance",5,2024-01-18
"344","action","Crops","Alliance",5,2024-01-18
"345","actions","Research","Alliance",5,2024-01-18
"346","approach","Research","Alliance",5,2024-01-18
"347","assessment","Research","Alliance",5,2024-01-18
"348","behavior","Crops","Alliance",5,2024-01-18
"349","bordercolor","Crops","Alliance",5,2024-01-18
"350","breeder","Crops","Alliance",5,2024-01-18
"351","capacity","Research","Alliance",5,2024-01-18
"352","careers","Crops","Alliance",5,2024-01-18
"353","cassava","Regions","Alliance",5,2024-01-18
"354","centersour","Crops","Alliance",5,2024-01-18
"355","central","Crops","Alliance",5,2024-01-18
"356","chains","Regions","Alliance",5,2024-01-18
"357","challenge","Research","Alliance",5,2024-01-18
"358","climatesmart","Research","Alliance",5,2024-01-18
"359","consent","Crops","Alliance",5,2024-01-18
"360","countries","Research","Alliance",5,2024-01-18
"361","country","Research","Alliance",5,2024-01-18
"362","crises","Research","Alliance",5,2024-01-18
"363","deliver","Research","Alliance",5,2024-01-18
"364","developing","Research","Alliance",5,2024-01-18
"365","digital","Regions","Alliance",5,2024-01-18
"366","domenico","Crops","Alliance",5,2024-01-18
"367","driving","Research","Alliance",5,2024-01-18
"368","enhancing","Research","Alliance",5,2024-01-18
"369","ethics","Crops","Alliance",5,2024-01-18
"370","events","Crops","Alliance",5,2024-01-18
"371","extras","Crops","Alliance",5,2024-01-18
"372","finances","Crops","Alliance",5,2024-01-18
"373","follow","Crops","Alliance",5,2024-01-18
"374","foodsecure","Crops","Alliance",5,2024-01-18
"375","foster","Research","Alliance",5,2024-01-18
"376","foundation","Crops","Alliance",5,2024-01-18
"377","functionuse","Crops","Alliance",5,2024-01-18
"378","functionvar","Crops","Alliance",5,2024-01-18
"379","future","Regions","Alliance",5,2024-01-18
"380","generate","Research","Alliance",5,2024-01-18
"381","globally","Crops","Alliance",5,2024-01-18
"382","globally","Research","Alliance",5,2024-01-18
"383","governance","Crops","Alliance",5,2024-01-18
"384","groups","Research","Alliance",5,2024-01-18
"385","headquarters","Crops","Alliance",5,2024-01-18
"386","health","Regions","Alliance",5,2024-01-18
"387","healthy","Crops","Alliance",5,2024-01-18
"388","highlights","Crops","Alliance",5,2024-01-18
"389","holistic","Research","Alliance",5,2024-01-18
"390","identify","Research","Alliance",5,2024-01-18
"391","identifying","Research","Alliance",5,2024-01-18
"392","importance","Crops","Alliance",5,2024-01-18
"393","improve","Crops","Alliance",5,2024-01-18
"394","inclusive","Regions","Alliance",5,2024-01-18
"395","increase","Research","Alliance",5,2024-01-18
"396","increasing","Crops","Alliance",5,2024-01-18
"397","indigenous","Research","Alliance",5,2024-01-18
"398","information","Regions","Alliance",5,2024-01-18
"399","initiative","Research","Alliance",5,2024-01-18
"400","initiatives","Regions","Alliance",5,2024-01-18
"401","innovative","Crops","Alliance",5,2024-01-18
"402","institute","Crops","Alliance",5,2024-01-18
"403","institutions","Research","Alliance",5,2024-01-18
"404","integrated","Research","Alliance",5,2024-01-18
"405","interventions","Research","Alliance",5,2024-01-18
"406","investments","Research","Alliance",5,2024-01-18
"407","italy","Crops","Alliance",5,2024-01-18
"408","laboratories","Crops","Alliance",5,2024-01-18
"409","landscape","Research","Alliance",5,2024-01-18
"410","leader","Research","Alliance",5,2024-01-18
"411","leading","Research","Alliance",5,2024-01-18
"412","legal","Crops","Alliance",5,2024-01-18
"413","local","Crops","Alliance",5,2024-01-18
"414","making","Regions","Alliance",5,2024-01-18
"415","management","Regions","Alliance",5,2024-01-18
"416","markets","Crops","Alliance",5,2024-01-18
"417","multiple","Crops","Alliance",5,2024-01-18
"418","musanet","Crops","Alliance",5,2024-01-18
"419","network","Crops","Alliance",5,2024-01-18
"420","offices","Crops","Alliance",5,2024-01-18
"421","partnerships","Crops","Alliance",5,2024-01-18
"422","paths","Crops","Alliance",5,2024-01-18
"423","phone","Crops","Alliance",5,2024-01-18
"424","policies","Research","Alliance",5,2024-01-18
"425","press","Crops","Alliance",5,2024-01-18
"426","principal","Research","Alliance",5,2024-01-18
"427","privacy","Crops","Alliance",5,2024-01-18
"428","production","Research","Alliance",5,2024-01-18
"429","products","Crops","Alliance",5,2024-01-18
"430","projects","Regions","Alliance",5,2024-01-18
"431","reach","Crops","Alliance",5,2024-01-18
"432","reports","Crops","Alliance",5,2024-01-18
"433","resilience","Regions","Alliance",5,2024-01-18
"434","restoration","Research","Alliance",5,2024-01-18
"435","risks","Research","Alliance",5,2024-01-18
"436","senior","Research","Alliance",5,2024-01-18
"437","services","Crops","Alliance",5,2024-01-18
"438","southeast","Crops","Alliance",5,2024-01-18
"439","strategy","Regions","Alliance",5,2024-01-18
"440","system","Crops","Alliance",5,2024-01-18
"441","system","Regions","Alliance",5,2024-01-18
"442","themes","Crops","Alliance",5,2024-01-18
"443","traits","Crops","Alliance",5,2024-01-18
"444","transparent","Crops","Alliance",5,2024-01-18
"445","unlocking","Research","Alliance",5,2024-01-18
"446","videos","Crops","Alliance",5,2024-01-18
"447","vulnerable","Research","Alliance",5,2024-01-18
"448","water","Research","Alliance",5,2024-01-18
"449","working","Regions","Alliance",5,2024-01-18
"450","youth","Regions","Alliance",5,2024-01-18
"451","address","Regions","Alliance",4,2024-01-18
"452","african","Research","Alliance",4,2024-01-18
"453","agroecology","Regions","Alliance",4,2024-01-18
"454","benefits","Crops","Alliance",4,2024-01-18
"455","biotic","Crops","Alliance",4,2024-01-18
"456","bridging","Research","Alliance",4,2024-01-18
"457","build","Research","Alliance",4,2024-01-18
"458","cambodia","Crops","Alliance",4,2024-01-18
"459","centre","Crops","Alliance",4,2024-01-18
"460","cocoa","Regions","Alliance",4,2024-01-18
"461","collaboration","Regions","Alliance",4,2024-01-18
"462","collaboration","Research","Alliance",4,2024-01-18
"463","common","Regions","Alliance",4,2024-01-18
"464","consumers","Crops","Alliance",4,2024-01-18
"465","contribute","Research","Alliance",4,2024-01-18
"466","contributes","Research","Alliance",4,2024-01-18
"467","contributions","Crops","Alliance",4,2024-01-18
"468","cooking","Crops","Alliance",4,2024-01-18
"469","creating","Regions","Alliance",4,2024-01-18
"470","crisis","Research","Alliance",4,2024-01-18
"471","critical","Research","Alliance",4,2024-01-18
"472","crucial","Research","Alliance",4,2024-01-18
"473","cultivars","Crops","Alliance",4,2024-01-18
"474","datadriven","Research","Alliance",4,2024-01-18
"475","decision","Regions","Alliance",4,2024-01-18
"476","deforestation","Research","Alliance",4,2024-01-18
"477","delivering","Regions","Alliance",4,2024-01-18
"478","delivering","Research","Alliance",4,2024-01-18
"479","develop","Research","Alliance",4,2024-01-18
"480","developed","Crops","Alliance",4,2024-01-18
"481","developed","Research","Alliance",4,2024-01-18
"482","diversity","Research","Alliance",4,2024-01-18
"483","donors","Crops","Alliance",4,2024-01-18
"484","drive","Research","Alliance",4,2024-01-18
"485","efficient","Research","Alliance",4,2024-01-18
"486","efforts","Crops","Alliance",4,2024-01-18
"487","emerging","Crops","Alliance",4,2024-01-18
"488","ensure","Regions","Alliance",4,2024-01-18
"489","equitable","Research","Alliance",4,2024-01-18
"490","essential","Research","Alliance",4,2024-01-18
"491","evaluation","Crops","Alliance",4,2024-01-18
"492","expert","Crops","Alliance",4,2024-01-18
"493","explore","Regions","Alliance",4,2024-01-18
"494","explore","Research","Alliance",4,2024-01-18
"495","farmer","Research","Alliance",4,2024-01-18
"496","foods","Research","Alliance",4,2024-01-18
"497","fresh","Crops","Alliance",4,2024-01-18
"498","gender","Regions","Alliance",4,2024-01-18
"499","genomics","Crops","Alliance",4,2024-01-18
"500","goals","Research","Alliance",4,2024-01-18
"501","headquarters","Regions","Alliance",4,2024-01-18
"502","healthy","Regions","Alliance",4,2024-01-18
"503","highly","Crops","Alliance",4,2024-01-18
"504","impacts","Crops","Alliance",4,2024-01-18
"505","including","Regions","Alliance",4,2024-01-18
"506","including","Research","Alliance",4,2024-01-18
"507","increase","Crops","Alliance",4,2024-01-18
"508","indigenous","Regions","Alliance",4,2024-01-18
"509","innovative","Research","Alliance",4,2024-01-18
"510","investments","Regions","Alliance",4,2024-01-18
"511","issues","Research","Alliance",4,2024-01-18
"512","knowledge","Crops","Alliance",4,2024-01-18
"513","leading","Regions","Alliance",4,2024-01-18
"514","learn","Research","Alliance",4,2024-01-18
"515","learning","Research","Alliance",4,2024-01-18
"516","livelihood","Research","Alliance",4,2024-01-18
"517","market","Research","Alliance",4,2024-01-18
"518","material","Crops","Alliance",4,2024-01-18
"519","mechanisms","Research","Alliance",4,2024-01-18
"520","models","Research","Alliance",4,2024-01-18
"521","national","Regions","Alliance",4,2024-01-18
"522","nations","Research","Alliance",4,2024-01-18
"523","natural","Research","Alliance",4,2024-01-18
"524","network","Research","Alliance",4,2024-01-18
"525","nexus","Research","Alliance",4,2024-01-18
"526","objective","Crops","Alliance",4,2024-01-18
"527","objectives","Research","Alliance",4,2024-01-18
"528","partnership","Regions","Alliance",4,2024-01-18
"529","peace","Regions","Alliance",4,2024-01-18
"530","performance","Crops","Alliance",4,2024-01-18
"531","platform","Crops","Alliance",4,2024-01-18
"532","platform","Research","Alliance",4,2024-01-18
"533","potential","Crops","Alliance",4,2024-01-18
"534","priority","Research","Alliance",4,2024-01-18
"535","production","Regions","Alliance",4,2024-01-18
"536","profiles","Research","Alliance",4,2024-01-18
"537","programs","Crops","Alliance",4,2024-01-18
"538","provided","Crops","Alliance",4,2024-01-18
"539","reduce","Research","Alliance",4,2024-01-18
"540","regions","Regions","Alliance",4,2024-01-18
"541","related","Crops","Alliance",4,2024-01-18
"542","results","Research","Alliance",4,2024-01-18
"543","sciencebased","Research","Alliance",4,2024-01-18
"544","scientists","Regions","Alliance",4,2024-01-18
"545","seeds","Research","Alliance",4,2024-01-18
"546","selection","Crops","Alliance",4,2024-01-18
"547","series","Research","Alliance",4,2024-01-18
"548","smallholder","Crops","Alliance",4,2024-01-18
"549","smallholder","Research","Alliance",4,2024-01-18
"550","solutions","Regions","Alliance",4,2024-01-18
"551","southern","Research","Alliance",4,2024-01-18
"552","specific","Crops","Alliance",4,2024-01-18
"553","stakeholders","Regions","Alliance",4,2024-01-18
"554","strategic","Crops","Alliance",4,2024-01-18
"555","stresses","Crops","Alliance",4,2024-01-18
"556","studies","Crops","Alliance",4,2024-01-18
"557","study","Crops","Alliance",4,2024-01-18
"558","sustain","Regions","Alliance",4,2024-01-18
"559","sustainably","Research","Alliance",4,2024-01-18
"560","training","Research","Alliance",4,2024-01-18
"561","tropical","Regions","Alliance",4,2024-01-18
"562","uganda","Regions","Alliance",4,2024-01-18
"563","uganda","Research","Alliance",4,2024-01-18
"564","understand","Research","Alliance",4,2024-01-18
"565","united","Research","Alliance",4,2024-01-18
"566","unlock","Research","Alliance",4,2024-01-18
"567","vietnam","Regions","Alliance",4,2024-01-18
"568","virtual","Research","Alliance",4,2024-01-18
"569","wellbeing","Research","Alliance",4,2024-01-18
"570","worldwide","Crops","Alliance",4,2024-01-18
"571","abiotic","Crops","Alliance",3,2024-01-18
"572","accept","Regions","Alliance",3,2024-01-18
"573","accessions","Crops","Alliance",3,2024-01-18
"574","achievements","Regions","Alliance",3,2024-01-18
"575","adaptation","Crops","Alliance",3,2024-01-18
"576","adaptation","Regions","Alliance",3,2024-01-18
"577","adapted","Crops","Alliance",3,2024-01-18
"578","addressing","Crops","Alliance",3,2024-01-18
"579","addressing","Regions","Alliance",3,2024-01-18
"580","addressing","Research","Alliance",3,2024-01-18
"581","african","Crops","Alliance",3,2024-01-18
"582","agency","Crops","Alliance",3,2024-01-18
