"","word","category","institution","n","date"
"77","america","About","Howard G. Buffet Foundation",11,2024-01-20
"78","annual","About","Howard G. Buffet Foundation",11,2024-01-20
"79","challenges","Learnings","Howard G. Buffet Foundation",11,2024-01-20
"80","economic","About","Howard G. Buffet Foundation",11,2024-01-20
"81","mission","About","Howard G. Buffet Foundation",11,2024-01-20
"82","risks","About","Howard G. Buffet Foundation",11,2024-01-20
"83","taking","About","Howard G. Buffet Foundation",11,2024-01-20
"84","address","Learnings","Howard G. Buffet Foundation",10,2024-01-20
"85","address","Regions","Howard G. Buffet Foundation",10,2024-01-20
"86","addressing","About","Howard G. Buffet Foundation",10,2024-01-20
"87","agricultural","Learnings","Howard G. Buffet Foundation",10,2024-01-20
"88","agriculture","Regions","Howard G. Buffet Foundation",10,2024-01-20
"89","areas","Programs","Howard G. Buffet Foundation",10,2024-01-20
"90","central","About","Howard G. Buffet Foundation",10,2024-01-20
"91","development","Regions","Howard G. Buffet Foundation",10,2024-01-20
"92","economic","Learnings","Howard G. Buffet Foundation",10,2024-01-20
"93","human","Learnings","Howard G. Buffet Foundation",10,2024-01-20
"94","liactive","Learnings","Howard G. Buffet Foundation",10,2024-01-20
"95","migration","Learnings","Howard G. Buffet Foundation",10,2024-01-20
"96","providing","About","Howard G. Buffet Foundation",10,2024-01-20
"97","rwanda","Learnings","Howard G. Buffet Foundation",10,2024-01-20
"98","topleft","About","Howard G. Buffet Foundation",10,2024-01-20
"99","topleft","Programs","Howard G. Buffet Foundation",10,2024-01-20
"100","trafficking","About","Howard G. Buffet Foundation",10,2024-01-20
"101","action","About","Howard G. Buffet Foundation",9,2024-01-20
"102","agricultural","About","Howard G. Buffet Foundation",9,2024-01-20
"103","committed","About","Howard G. Buffet Foundation",9,2024-01-20
"104","conservation","About","Howard G. Buffet Foundation",9,2024-01-20
"105","countries","Learnings","Howard G. Buffet Foundation",9,2024-01-20
"106","demining","About","Howard G. Buffet Foundation",9,2024-01-20
"107","etpbcolumn","About","Howard G. Buffet Foundation",9,2024-01-20
"108","etpbcolumn","Programs","Howard G. Buffet Foundation",9,2024-01-20
"109","farmers","About","Howard G. Buffet Foundation",9,2024-01-20
"110","farmers","Learnings","Howard G. Buffet Foundation",9,2024-01-20
"111","gatracker","About","Howard G. Buffet Foundation",9,2024-01-20
"112","hitconverted","About","Howard G. Buffet Foundation",9,2024-01-20
"113","importantbody","About","Howard G. Buffet Foundation",9,2024-01-20
"114","improve","Learnings","Howard G. Buffet Foundation",9,2024-01-20
"115","islayoutflow","About","Howard G. Buffet Foundation",9,2024-01-20
"116","livesour","About","Howard G. Buffet Foundation",9,2024-01-20
"117","newtracker","About","Howard G. Buffet Foundation",9,2024-01-20
"118","northern","About","Howard G. Buffet Foundation",9,2024-01-20
"119","object","About","Howard G. Buffet Foundation",9,2024-01-20
"120","people","Learnings","Howard G. Buffet Foundation",9,2024-01-20
"121","public","Programs","Howard G. Buffet Foundation",9,2024-01-20
"122","regionally","About","Howard G. Buffet Foundation",9,2024-01-20
"123","safety","Programs","Howard G. Buffet Foundation",9,2024-01-20
"124","smallholder","About","Howard G. Buffet Foundation",9,2024-01-20
"125","sustainable","About","Howard G. Buffet Foundation",9,2024-01-20
"126","texttransform","About","Howard G. Buffet Foundation",9,2024-01-20
"127","triangle","About","Howard G. Buffet Foundation",9,2024-01-20
"128","wpsiteblocks","About","Howard G. Buffet Foundation",9,2024-01-20
"129","america","Learnings","Howard G. Buffet Foundation",8,2024-01-20
"130","central","Learnings","Howard G. Buffet Foundation",8,2024-01-20
"131","countries","Regions","Howard G. Buffet Foundation",8,2024-01-20
"132","etfixedheader","About","Howard G. Buffet Foundation",8,2024-01-20
"133","etfixedheader","Programs","Howard G. Buffet Foundation",8,2024-01-20
"134","eventaction","Learnings","Howard G. Buffet Foundation",8,2024-01-20
"135","eventcategory","Learnings","Howard G. Buffet Foundation",8,2024-01-20
"136","eventlabel","Learnings","Howard G. Buffet Foundation",8,2024-01-20
"137","grantmaking","Learnings","Howard G. Buffet Foundation",8,2024-01-20
"138","gtagtracker","Learnings","Howard G. Buffet Foundation",8,2024-01-20
"139","insecurity","Learnings","Howard G. Buffet Foundation",8,2024-01-20
"140","insecurity","Regions","Howard G. Buffet Foundation",8,2024-01-20
"141","maincontent","About","Howard G. Buffet Foundation",8,2024-01-20
"142","mexico","About","Howard G. Buffet Foundation",8,2024-01-20
"143","migration","Regions","Howard G. Buffet Foundation",8,2024-01-20
"144","noopfn","Learnings","Howard G. Buffet Foundation",8,2024-01-20
"145","pageview","Learnings","Howard G. Buffet Foundation",8,2024-01-20
"146","parameters","Learnings","Howard G. Buffet Foundation",8,2024-01-20
"147","reports","About","Howard G. Buffet Foundation",8,2024-01-20
"148","reports","Learnings","Howard G. Buffet Foundation",8,2024-01-20
"149","security","Regions","Howard G. Buffet Foundation",8,2024-01-20
"150","sustainable","Learnings","Howard G. Buffet Foundation",8,2024-01-20
"151","topmenu","About","Howard G. Buffet Foundation",8,2024-01-20
"152","topmenu","Programs","Howard G. Buffet Foundation",8,2024-01-20
"153","training","Learnings","Howard G. Buffet Foundation",8,2024-01-20
"154","training","Regions","Howard G. Buffet Foundation",8,2024-01-20
"155","undefined","Learnings","Howard G. Buffet Foundation",8,2024-01-20
"156","water","Learnings","Howard G. Buffet Foundation",8,2024-01-20
"157","working","Programs","Howard G. Buffet Foundation",8,2024-01-20
"158","world","Learnings","Howard G. Buffet Foundation",8,2024-01-20
"159","address","Programs","Howard G. Buffet Foundation",7,2024-01-20
"160","areas","Learnings","Howard G. Buffet Foundation",7,2024-01-20
"161","committed","Learnings","Howard G. Buffet Foundation",7,2024-01-20
"162","conflict","Learnings","Howard G. Buffet Foundation",7,2024-01-20
"163","foundation","Programs","Howard G. Buffet Foundation",7,2024-01-20
"164","foundation","Regions","Howard G. Buffet Foundation",7,2024-01-20
"165","improve","Regions","Howard G. Buffet Foundation",7,2024-01-20
"166","insecurity","Programs","Howard G. Buffet Foundation",7,2024-01-20
"167","invest","Learnings","Howard G. Buffet Foundation",7,2024-01-20
"168","investments","Programs","Howard G. Buffet Foundation",7,2024-01-20
"169","marginalized","Learnings","Howard G. Buffet Foundation",7,2024-01-20
"170","smallholder","Learnings","Howard G. Buffet Foundation",7,2024-01-20
"171","supports","About","Howard G. Buffet Foundation",7,2024-01-20
"172","action","Learnings","Howard G. Buffet Foundation",6,2024-01-20
"173","addressing","Learnings","Howard G. Buffet Foundation",6,2024-01-20
"174","addressing","Regions","Howard G. Buffet Foundation",6,2024-01-20
"175","agriculture","Programs","Howard G. Buffet Foundation",6,2024-01-20
"176","america","Regions","Howard G. Buffet Foundation",6,2024-01-20
"177","argsarg","About","Howard G. Buffet Foundation",6,2024-01-20
"178","arguments","About","Howard G. Buffet Foundation",6,2024-01-20
"179","assistance","About","Howard G. Buffet Foundation",6,2024-01-20
"180","bordercolor","About","Howard G. Buffet Foundation",6,2024-01-20
"181","buffett","Programs","Howard G. Buffet Foundation",6,2024-01-20
"182","buffett","Regions","Howard G. Buffet Foundation",6,2024-01-20
"183","central","Regions","Howard G. Buffet Foundation",6,2024-01-20
"184","citizen","About","Howard G. Buffet Foundation",6,2024-01-20
"185","committed","Regions","Howard G. Buffet Foundation",6,2024-01-20
"186","conflict","Regions","Howard G. Buffet Foundation",6,2024-01-20
"187","county","About","Howard G. Buffet Foundation",6,2024-01-20
"188","crimes","About","Howard G. Buffet Foundation",6,2024-01-20
"189","demining","Learnings","Howard G. Buffet Foundation",6,2024-01-20
"190","demining","Regions","Howard G. Buffet Foundation",6,2024-01-20
"191","economic","Regions","Howard G. Buffet Foundation",6,2024-01-20
"192","emtrackuser","About","Howard G. Buffet Foundation",6,2024-01-20
"193","entered","About","Howard G. Buffet Foundation",6,2024-01-20
"194","entrytitle","About","Howard G. Buffet Foundation",6,2024-01-20
"195","equipment","About","Howard G. Buffet Foundation",6,2024-01-20
"196","etboc","About","Howard G. Buffet Foundation",6,2024-01-20
"197","etboc","Programs","Howard G. Buffet Foundation",6,2024-01-20
"198","eventvalue","About","Howard G. Buffet Foundation",6,2024-01-20
"199","fffareas","About","Howard G. Buffet Foundation",6,2024-01-20
"200","fffareas","Programs","Howard G. Buffet Foundation",6,2024-01-20
"201","fhitcallback","About","Howard G. Buffet Foundation",6,2024-01-20
"202","gaoptout","About","Howard G. Buffet Foundation",6,2024-01-20
"203","gatracker","Learnings","Howard G. Buffet Foundation",6,2024-01-20
"204","gformfooter","About","Howard G. Buffet Foundation",6,2024-01-20
"205","gformfooter","Programs","Howard G. Buffet Foundation",6,2024-01-20
"206","government","About","Howard G. Buffet Foundation",6,2024-01-20
"207","grantmaking","Regions","Howard G. Buffet Foundation",6,2024-01-20
"208","hitconverted","Learnings","Howard G. Buffet Foundation",6,2024-01-20
"209","hitobject","Programs","Howard G. Buffet Foundation",6,2024-01-20
"210","hitobject","Regions","Howard G. Buffet Foundation",6,2024-01-20
"211","howard","Programs","Howard G. Buffet Foundation",6,2024-01-20
"212","howard","Regions","Howard G. Buffet Foundation",6,2024-01-20
"213","human","Programs","Howard G. Buffet Foundation",6,2024-01-20
"214","humanitarian","About","Howard G. Buffet Foundation",6,2024-01-20
"215","hunger","About","Howard G. Buffet Foundation",6,2024-01-20
"216","importantbody","Learnings","Howard G. Buffet Foundation",6,2024-01-20
"217","improve","Programs","Howard G. Buffet Foundation",6,2024-01-20
"218","includes","About","Howard G. Buffet Foundation",6,2024-01-20
"219","including","About","Howard G. Buffet Foundation",6,2024-01-20
"220","increase","About","Howard G. Buffet Foundation",6,2024-01-20
"221","institute","About","Howard G. Buffet Foundation",6,2024-01-20
"222","invest","Regions","Howard G. Buffet Foundation",6,2024-01-20
"223","islayoutflow","Learnings","Howard G. Buffet Foundation",6,2024-01-20
"224","largescale","About","Howard G. Buffet Foundation",6,2024-01-20
"225","liproduct","About","Howard G. Buffet Foundation",6,2024-01-20
"226","liproduct","Programs","Howard G. Buffet Foundation",6,2024-01-20
"227","marginleft","About","Howard G. Buffet Foundation",6,2024-01-20
"228","marginright","About","Howard G. Buffet Foundation",6,2024-01-20
"229","newtracker","Learnings","Howard G. Buffet Foundation",6,2024-01-20
"230","noneimportant","About","Howard G. Buffet Foundation",6,2024-01-20
"231","northern","Learnings","Howard G. Buffet Foundation",6,2024-01-20
"232","northern","Regions","Howard G. Buffet Foundation",6,2024-01-20
"233","object","Learnings","Howard G. Buffet Foundation",6,2024-01-20
"234","optout","About","Howard G. Buffet Foundation",6,2024-01-20
"235","pagepath","About","Howard G. Buffet Foundation",6,2024-01-20
"236","peace","Learnings","Howard G. Buffet Foundation",6,2024-01-20
"237","population","Learnings","Howard G. Buffet Foundation",6,2024-01-20
"238","production","Learnings","Howard G. Buffet Foundation",6,2024-01-20
"239","providing","Learnings","Howard G. Buffet Foundation",6,2024-01-20
"240","providing","Regions","Howard G. Buffet Foundation",6,2024-01-20
"241","regionally","Learnings","Howard G. Buffet Foundation",6,2024-01-20
"242","regionally","Regions","Howard G. Buffet Foundation",6,2024-01-20
"243","research","Learnings","Howard G. Buffet Foundation",6,2024-01-20
"244","resilience","About","Howard G. Buffet Foundation",6,2024-01-20
"245","resilience","Learnings","Howard G. Buffet Foundation",6,2024-01-20
"246","sustainable","Regions","Howard G. Buffet Foundation",6,2024-01-20
"247","texttransform","Learnings","Howard G. Buffet Foundation",6,2024-01-20
"248","tracker","About","Howard G. Buffet Foundation",6,2024-01-20
"249","triangle","Learnings","Howard G. Buffet Foundation",6,2024-01-20
"250","triangle","Regions","Howard G. Buffet Foundation",6,2024-01-20
"251","ulproducts","About","Howard G. Buffet Foundation",6,2024-01-20
"252","ulproducts","Programs","Howard G. Buffet Foundation",6,2024-01-20
"253","violence","About","Howard G. Buffet Foundation",6,2024-01-20
"254","watersmart","About","Howard G. Buffet Foundation",6,2024-01-20
"255","windowgtag","About","Howard G. Buffet Foundation",6,2024-01-20
"256","wpblockaudio","About","Howard G. Buffet Foundation",6,2024-01-20
"257","wpsiteblocks","Learnings","Howard G. Buffet Foundation",6,2024-01-20
"258","agricultural","Programs","Howard G. Buffet Foundation",5,2024-01-20
"259","annual","Regions","Howard G. Buffet Foundation",5,2024-01-20
"260","biodiversity","Learnings","Howard G. Buffet Foundation",5,2024-01-20
"261","combat","About","Howard G. Buffet Foundation",5,2024-01-20
"262","combatting","About","Howard G. Buffet Foundation",5,2024-01-20
"263","conditions","About","Howard G. Buffet Foundation",5,2024-01-20
"264","countries","Programs","Howard G. Buffet Foundation",5,2024-01-20
"265","courage","Learnings","Howard G. Buffet Foundation",5,2024-01-20
"266","developing","About","Howard G. Buffet Foundation",5,2024-01-20
"267","economic","Programs","Howard G. Buffet Foundation",5,2024-01-20
"268","farmers","Programs","Howard G. Buffet Foundation",5,2024-01-20
"269","farming","Learnings","Howard G. Buffet Foundation",5,2024-01-20
"270","global","About","Howard G. Buffet Foundation",5,2024-01-20
"271","government","Learnings","Howard G. Buffet Foundation",5,2024-01-20
"272","grantmaking","Programs","Howard G. Buffet Foundation",5,2024-01-20
"273","humanitarian","Learnings","Howard G. Buffet Foundation",5,2024-01-20
"274","illinois","About","Howard G. Buffet Foundation",5,2024-01-20
"275","institute","Learnings","Howard G. Buffet Foundation",5,2024-01-20
"276","invest","Programs","Howard G. Buffet Foundation",5,2024-01-20
"277","investing","Learnings","Howard G. Buffet Foundation",5,2024-01-20
"278","investments","Learnings","Howard G. Buffet Foundation",5,2024-01-20
"279","largescale","Learnings","Howard G. Buffet Foundation",5,2024-01-20
"280","liactive","Programs","Howard G. Buffet Foundation",5,2024-01-20
"281","liactive","Regions","Howard G. Buffet Foundation",5,2024-01-20
"282","marginalized","Regions","Howard G. Buffet Foundation",5,2024-01-20
"283","mexico","Learnings","Howard G. Buffet Foundation",5,2024-01-20
"284","mexico","Regions","Howard G. Buffet Foundation",5,2024-01-20
"285","mitigation","Programs","Howard G. Buffet Foundation",5,2024-01-20
"286","operations","About","Howard G. Buffet Foundation",5,2024-01-20
"287","peace","About","Howard G. Buffet Foundation",5,2024-01-20
"288","photographs","Learnings","Howard G. Buffet Foundation",5,2024-01-20
"289","primarily","About","Howard G. Buffet Foundation",5,2024-01-20
"290","private","About","Howard G. Buffet Foundation",5,2024-01-20
"291","quality","Learnings","Howard G. Buffet Foundation",5,2024-01-20
"292","resources","About","Howard G. Buffet Foundation",5,2024-01-20
"293","resources","Learnings","Howard G. Buffet Foundation",5,2024-01-20
"294","significant","Learnings","Howard G. Buffet Foundation",5,2024-01-20
"295","smallholder","Programs","Howard G. Buffet Foundation",5,2024-01-20
"296","solutions","Learnings","Howard G. Buffet Foundation",5,2024-01-20
"297","strategy","About","Howard G. Buffet Foundation",5,2024-01-20
"298","trafficking","Programs","Howard G. Buffet Foundation",5,2024-01-20
"299","training","Programs","Howard G. Buffet Foundation",5,2024-01-20
"300","addressing","Programs","Howard G. Buffet Foundation",4,2024-01-20
"301","agricultural","Regions","Howard G. Buffet Foundation",4,2024-01-20
"302","america","Programs","Howard G. Buffet Foundation",4,2024-01-20
"303","approach","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"304","argsarg","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"305","arguments","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"306","assistance","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"307","assistance","Regions","Howard G. Buffet Foundation",4,2024-01-20
"308","awareness","About","Howard G. Buffet Foundation",4,2024-01-20
"309","bordercolor","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"310","challenges","About","Howard G. Buffet Foundation",4,2024-01-20
"311","cheetah","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"312","cheetahs","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"313","colombia","About","Howard G. Buffet Foundation",4,2024-01-20
"314","communities","About","Howard G. Buffet Foundation",4,2024-01-20
"315","communities","Programs","Howard G. Buffet Foundation",4,2024-01-20
"316","community","About","Howard G. Buffet Foundation",4,2024-01-20
"317","conservation","Regions","Howard G. Buffet Foundation",4,2024-01-20
"318","crimes","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"319","crimes","Regions","Howard G. Buffet Foundation",4,2024-01-20
"320","document","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"321","eastern","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"322","efforts","About","Howard G. Buffet Foundation",4,2024-01-20
"323","efforts","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"324","employees","About","Howard G. Buffet Foundation",4,2024-01-20
"325","emtrackuser","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"326","entered","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"327","entrytitle","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"328","equipment","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"329","equipment","Regions","Howard G. Buffet Foundation",4,2024-01-20
"330","eventaction","Programs","Howard G. Buffet Foundation",4,2024-01-20
"331","eventaction","Regions","Howard G. Buffet Foundation",4,2024-01-20
"332","eventcategory","Programs","Howard G. Buffet Foundation",4,2024-01-20
"333","eventcategory","Regions","Howard G. Buffet Foundation",4,2024-01-20
"334","eventlabel","Programs","Howard G. Buffet Foundation",4,2024-01-20
"335","eventlabel","Regions","Howard G. Buffet Foundation",4,2024-01-20
"336","eventvalue","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"337","farmers","Regions","Howard G. Buffet Foundation",4,2024-01-20
"338","fhitcallback","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"339","footerwidget","About","Howard G. Buffet Foundation",4,2024-01-20
"340","footerwidget","Programs","Howard G. Buffet Foundation",4,2024-01-20
"341","forced","About","Howard G. Buffet Foundation",4,2024-01-20
"342","funding","About","Howard G. Buffet Foundation",4,2024-01-20
"343","gaoptout","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"344","government","Regions","Howard G. Buffet Foundation",4,2024-01-20
"345","gtagtracker","Programs","Howard G. Buffet Foundation",4,2024-01-20
"346","gtagtracker","Regions","Howard G. Buffet Foundation",4,2024-01-20
"347","humanitarian","Regions","Howard G. Buffet Foundation",4,2024-01-20
"348","hunger","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"349","hunger","Programs","Howard G. Buffet Foundation",4,2024-01-20
"350","includes","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"351","includes","Regions","Howard G. Buffet Foundation",4,2024-01-20
"352","including","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"353","increase","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"354","increase","Regions","Howard G. Buffet Foundation",4,2024-01-20
"355","individuals","About","Howard G. Buffet Foundation",4,2024-01-20
"356","initiatives","About","Howard G. Buffet Foundation",4,2024-01-20
"357","institute","Regions","Howard G. Buffet Foundation",4,2024-01-20
"358","institutions","About","Howard G. Buffet Foundation",4,2024-01-20
"359","investments","Regions","Howard G. Buffet Foundation",4,2024-01-20
"360","irrigation","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"361","justice","About","Howard G. Buffet Foundation",4,2024-01-20
"362","largescale","Regions","Howard G. Buffet Foundation",4,2024-01-20
"363","maincontent","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"364","maincontent","Programs","Howard G. Buffet Foundation",4,2024-01-20
"365","mainheader","About","Howard G. Buffet Foundation",4,2024-01-20
"366","mainheader","Programs","Howard G. Buffet Foundation",4,2024-01-20
"367","management","About","Howard G. Buffet Foundation",4,2024-01-20
"368","management","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"369","marginleft","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"370","marginright","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"371","migration","Programs","Howard G. Buffet Foundation",4,2024-01-20
"372","mitigation","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"373","mitigation","Regions","Howard G. Buffet Foundation",4,2024-01-20
"374","nations","About","Howard G. Buffet Foundation",4,2024-01-20
"375","natural","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"376","noneimportant","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"377","noopfn","Programs","Howard G. Buffet Foundation",4,2024-01-20
"378","noopfn","Regions","Howard G. Buffet Foundation",4,2024-01-20
"379","number","About","Howard G. Buffet Foundation",4,2024-01-20
"380","optout","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"381","pagepath","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"382","pageview","Programs","Howard G. Buffet Foundation",4,2024-01-20
"383","pageview","Regions","Howard G. Buffet Foundation",4,2024-01-20
"384","parameters","Programs","Howard G. Buffet Foundation",4,2024-01-20
"385","parameters","Regions","Howard G. Buffet Foundation",4,2024-01-20
"386","partnership","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"387","photography","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"388","potential","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"389","price","About","Howard G. Buffet Foundation",4,2024-01-20
"390","price","Programs","Howard G. Buffet Foundation",4,2024-01-20
"391","projects","About","Howard G. Buffet Foundation",4,2024-01-20
"392","raising","About","Howard G. Buffet Foundation",4,2024-01-20
"393","reduce","About","Howard G. Buffet Foundation",4,2024-01-20
"394","resilience","Regions","Howard G. Buffet Foundation",4,2024-01-20
"395","rwanda","About","Howard G. Buffet Foundation",4,2024-01-20
"396","salvador","About","Howard G. Buffet Foundation",4,2024-01-20
"397","sector","About","Howard G. Buffet Foundation",4,2024-01-20
"398","serve","About","Howard G. Buffet Foundation",4,2024-01-20
"399","smallholder","Regions","Howard G. Buffet Foundation",4,2024-01-20
"400","smallscale","About","Howard G. Buffet Foundation",4,2024-01-20
"401","spirit","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"402","stringhash","About","Howard G. Buffet Foundation",4,2024-01-20
"403","stringhash","Programs","Howard G. Buffet Foundation",4,2024-01-20
"404","struggle","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"405","supports","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"406","supports","Regions","Howard G. Buffet Foundation",4,2024-01-20
"407","survival","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"408","targeted","About","Howard G. Buffet Foundation",4,2024-01-20
"409","tracker","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"410","ukraine","About","Howard G. Buffet Foundation",4,2024-01-20
"411","ukraine","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"412","undefined","Programs","Howard G. Buffet Foundation",4,2024-01-20
"413","undefined","Regions","Howard G. Buffet Foundation",4,2024-01-20
"414","violence","Learnings","Howard G. Buffet Foundation",4,2024-01-20
"415","violence","Programs","Howard G. Buffet Foundation",4,2024-01-20
"416","watersmart","Learnings","Howard G. Buffet Foundation",4,2024-01-20
