"","word","category","institution","n","date","tf","idf","tf_idf"
"69","accessions","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"70","adapted","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"71","agency","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"72","agronomic","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"73","association","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"74","began","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"75","burundi","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"76","collaborative","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"77","consumed","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"78","coordination","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"79","create","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"80","cultivation","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"81","database","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"82","dynamics","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"83","facilitates","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"84","fertility","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"85","gates","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"86","genomic","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"87","hybrids","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"88","interspecific","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"89","lines","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"90","methane","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"91","needed","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"92","podcasts","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"93","produce","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"94","tolerant","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"95","universidad","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"96","users","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"97","vitamin","Crops","Alliance",3,2024-01-20,0.000918273645546373,1.09861228866811,0.00100882671135731
"98","bridging","Research","Alliance",4,2024-01-20,0.000904772675865189,1.09861228866811,0.000993994380156625
"99","build","Research","Alliance",4,2024-01-20,0.000904772675865189,1.09861228866811,0.000993994380156625
"100","datadriven","Research","Alliance",4,2024-01-20,0.000904772675865189,1.09861228866811,0.000993994380156625
"101","goals","Research","Alliance",4,2024-01-20,0.000904772675865189,1.09861228866811,0.000993994380156625
"102","series","Research","Alliance",4,2024-01-20,0.000904772675865189,1.09861228866811,0.000993994380156625
"103","growing","Crops","Alliance",8,2024-01-20,0.00244872972145699,0.405465108108164,0.000992874461238235
"104","senior","Crops","Alliance",8,2024-01-20,0.00244872972145699,0.405465108108164,0.000992874461238235
"105","peace","Research","Alliance",10,2024-01-20,0.00226193168966297,0.405465108108164,0.00091713437708248
"106","germplasm","Crops","Alliance",7,2024-01-20,0.00214263850627487,0.405465108108164,0.000868765153583456
"107","income","Crops","Alliance",7,2024-01-20,0.00214263850627487,0.405465108108164,0.000868765153583456
"108","leader","Crops","Alliance",7,2024-01-20,0.00214263850627487,0.405465108108164,0.000868765153583456
"109","achievements","Research","Alliance",9,2024-01-20,0.00203573852069668,0.405465108108164,0.000825420939374232
"110","breakthrough","Research","Alliance",9,2024-01-20,0.00203573852069668,0.405465108108164,0.000825420939374232
"111","cacao","Research","Alliance",9,2024-01-20,0.00203573852069668,0.405465108108164,0.000825420939374232
"112","enabling","Research","Alliance",9,2024-01-20,0.00203573852069668,0.405465108108164,0.000825420939374232
"113","achievements","Regions","Alliance",3,2024-01-20,0.00189753320683112,0.405465108108164,0.000769383506846612
"114","breakthrough","Regions","Alliance",3,2024-01-20,0.00189753320683112,0.405465108108164,0.000769383506846612
"115","climatesmart","Regions","Alliance",3,2024-01-20,0.00189753320683112,0.405465108108164,0.000769383506846612
"116","coffee","Regions","Alliance",3,2024-01-20,0.00189753320683112,0.405465108108164,0.000769383506846612
"117","decision","Regions","Alliance",3,2024-01-20,0.00189753320683112,0.405465108108164,0.000769383506846612
"118","foster","Regions","Alliance",3,2024-01-20,0.00189753320683112,0.405465108108164,0.000769383506846612
"119","functionuse","Regions","Alliance",3,2024-01-20,0.00189753320683112,0.405465108108164,0.000769383506846612
"120","helping","Regions","Alliance",3,2024-01-20,0.00189753320683112,0.405465108108164,0.000769383506846612
"121","ideas","Regions","Alliance",3,2024-01-20,0.00189753320683112,0.405465108108164,0.000769383506846612
"122","incentives","Regions","Alliance",3,2024-01-20,0.00189753320683112,0.405465108108164,0.000769383506846612
"123","leadership","Regions","Alliance",3,2024-01-20,0.00189753320683112,0.405465108108164,0.000769383506846612
"124","managing","Regions","Alliance",3,2024-01-20,0.00189753320683112,0.405465108108164,0.000769383506846612
"125","peoples","Regions","Alliance",3,2024-01-20,0.00189753320683112,0.405465108108164,0.000769383506846612
"126","choices","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"127","collecting","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"128","committed","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"129","coping","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"130","county","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"131","creation","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"132","delivery","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"133","devise","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"134","ecological","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"135","ensures","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"136","forcing","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"137","households","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"138","influence","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"139","kenyan","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"140","kisumu","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"141","leveraging","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"142","maize","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"143","marginalized","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"144","participatory","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"145","relative","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"146","shamba","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"147","showdown","Research","Alliance",3,2024-01-20,0.000678579506898892,1.09861228866811,0.000745495785117469
"148","forage","Crops","Alliance",6,2024-01-20,0.00183654729109275,0.405465108108164,0.000744655845928677
"149","provide","Crops","Alliance",6,2024-01-20,0.00183654729109275,0.405465108108164,0.000744655845928677
"150","works","Crops","Alliance",6,2024-01-20,0.00183654729109275,0.405465108108164,0.000744655845928677
"151","coffee","Research","Alliance",8,2024-01-20,0.00180954535173038,0.405465108108164,0.000733707501665984
"152","science","Research","Alliance",8,2024-01-20,0.00180954535173038,0.405465108108164,0.000733707501665984
"153","strategic","Research","Alliance",8,2024-01-20,0.00180954535173038,0.405465108108164,0.000733707501665984
"154","abroad","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"155","acute","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"156","advocacy","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"157","agroadvisory","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"158","amidst","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"159","angle","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"160","aplicables","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"161","application","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"162","asean","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"163","aseancgiar","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"164","asiabased","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"165","asiawest","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"166","assisting","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"167","buffalo","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"168","cadena","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"169","campaign","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"170","challenging","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"171","clima","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"172","climaloca","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"173","cocreation","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"174","codesigning","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"175","codeveloped","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"176","coinvesting","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"177","compound","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"178","compromising","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"179","concrete","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"180","connections","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"181","contextually","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"182","continued","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"183","covering","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"184","curricula","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"185","dairy","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"186","deeper","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"187","deploying","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"188","diferentes","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"189","digitization","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"190","disciplines","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"191","drawing","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"192","endorsing","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"193","engage","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"194","engine","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"195","eradicate","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"196","evidencebased","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"197","existence","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"198","fases","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"199","feeds","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"200","ffffffafrica","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"201","ffffffasia","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"202","financing","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"203","forecast","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"204","forecasting","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"205","fruits","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"206","fundraising","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"207","gamifying","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"208","geospatial","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"209","governmental","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"210","gradually","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"211","highlands","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"212","hosted","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"213","hotline","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"214","hybrid","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"215","impactdriven","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"216","incentivos","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"217","incorporate","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"218","inefficient","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"219","inform","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"220","initial","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"221","instrumental","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"222","instrumentos","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"223","intersection","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"224","intervention","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"225","island","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"226","joint","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"227","kigali","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"228","longlasting","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"229","majority","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"230","malaysia","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"231","mandate","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"232","matching","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"233","ministries","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"234","mobilize","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"235","nairobi","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"236","nextgen","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"237","northwest","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"238","numerous","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"239","ocean","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"240","operates","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"241","overtaxing","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"242","pacificcgiar","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"243","parallel","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"244","paving","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"245","penang","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"246","pivot","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"247","problem","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"248","rajasekharan","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"249","relief","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"250","restoring","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"251","retailer","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"252","revised","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"253","rollout","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"254","ruralurban","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"255","safeguarding","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"256","sapling","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"257","satellites","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"258","scaling","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"259","scope","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"260","selección","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"261","selected","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"262","servir","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"263","significantly","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"264","spans","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"265","stephan","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"266","streamlining","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"267","strides","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"268","subregions","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"269","subsaharan","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"270","sustaining","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"271","target","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"272","teams","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"273","tight","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
"274","tohme","Regions","Alliance",1,2024-01-20,0.000632511068943707,1.09861228866811,0.000694884433060158
