"","category","institution","word1","word2","n","date"
"108","Crops","Alliance","policy","follow",5,2024-01-20
"109","Crops","Alliance","privacy","policy",5,2024-01-20
"110","Crops","Alliance","publications","highlights",5,2024-01-20
"111","Crops","Alliance","reports","annual",5,2024-01-20
"112","Crops","Alliance","research","partnership",5,2024-01-20
"113","Crops","Alliance","research","themes",5,2024-01-20
"114","Crops","Alliance","scientists","offices",5,2024-01-20
"115","Crops","Alliance","services","genebanks",5,2024-01-20
"116","Crops","Alliance","stories","events",5,2024-01-20
"117","Crops","Alliance","strategy","governance",5,2024-01-20
"118","Crops","Alliance","tools","innovations",5,2024-01-20
"119","Research","Alliance","private","sector",5,2024-01-20
"120","Research","Alliance","researchbased","solutions",5,2024-01-20
"121","Research","Alliance","sustainable","diets",5,2024-01-20
"122","Crops","Alliance","genetic","diversity",4,2024-01-20
"123","Crops","Alliance","highly","productive",4,2024-01-20
"124","Crops","Alliance","international","development",4,2024-01-20
"125","Crops","Alliance","livestock","production",4,2024-01-20
"126","Crops","Alliance","smallholder","farmers",4,2024-01-20
"127","Regions","Alliance","agricultural","biodiversity",4,2024-01-20
"128","Regions","Alliance","sustainable","development",4,2024-01-20
"129","Regions","Alliance","tropical","forages",4,2024-01-20
"130","Research","Alliance","climatesmart","agriculture",4,2024-01-20
"131","Research","Alliance","development","goals",4,2024-01-20
"132","Research","Alliance","digital","technologies",4,2024-01-20
"133","Research","Alliance","digital","tools",4,2024-01-20
"134","Research","Alliance","inclusive","digital",4,2024-01-20
"135","Research","Alliance","landscape","restoration",4,2024-01-20
"136","Research","Alliance","principal","scientist",4,2024-01-20
"137","Research","Alliance","progress","report",4,2024-01-20
"138","Research","Alliance","sustainable","development",4,2024-01-20
"139","Research","Alliance","ukama","ustawi",4,2024-01-20
"140","Crops","Alliance","alliance","pabra",3,2024-01-20
"141","Crops","Alliance","banana","research",3,2024-01-20
"142","Crops","Alliance","common","beans",3,2024-01-20
"143","Crops","Alliance","farming","practices",3,2024-01-20
"144","Crops","Alliance","forages","program",3,2024-01-20
"145","Crops","Alliance","gates","foundation",3,2024-01-20
"146","Crops","Alliance","improved","varieties",3,2024-01-20
"147","Crops","Alliance","innovative","solutions",3,2024-01-20
"148","Crops","Alliance","production","systems",3,2024-01-20
"149","Crops","Alliance","program","leader",3,2024-01-20
"150","Crops","Alliance","research","alliance",3,2024-01-20
"151","Crops","Alliance","specific","regions",3,2024-01-20
"152","Crops","Alliance","sustainable","cassava",3,2024-01-20
"153","Crops","Alliance","tropical","agriculture",3,2024-01-20
"154","Crops","Alliance","tropical","regions",3,2024-01-20
"155","Regions","Alliance","agroecology","discover",3,2024-01-20
"156","Regions","Alliance","alliance","bioversity",3,2024-01-20
"157","Regions","Alliance","alliance","headquarters",3,2024-01-20
"158","Regions","Alliance","annual","reports",3,2024-01-20
"159","Regions","Alliance","breakthrough","achievements",3,2024-01-20
"160","Regions","Alliance","centersour","privacy",3,2024-01-20
"161","Regions","Alliance","change","mitigation",3,2024-01-20
"162","Regions","Alliance","change","resilience",3,2024-01-20
"163","Regions","Alliance","climatesmart","agriculture",3,2024-01-20
"164","Regions","Alliance","coffee","systems",3,2024-01-20
"165","Regions","Alliance","consumer","behavior",3,2024-01-20
"166","Regions","Alliance","crosscutting","research",3,2024-01-20
"167","Regions","Alliance","digital","inclusion",3,2024-01-20
"168","Regions","Alliance","discover","supporting",3,2024-01-20
"169","Regions","Alliance","ethics","careers",3,2024-01-20
"170","Regions","Alliance","events","paths",3,2024-01-20
"171","Regions","Alliance","extras","genebanks",3,2024-01-20
"172","Regions","Alliance","finances","scientists",3,2024-01-20
"173","Regions","Alliance","foodsecure","future",3,2024-01-20
"174","Regions","Alliance","forages","extras",3,2024-01-20
"175","Regions","Alliance","genebanks","laboratories",3,2024-01-20
"176","Regions","Alliance","genebanks","stories",3,2024-01-20
"177","Regions","Alliance","global","research",3,2024-01-20
"178","Regions","Alliance","governance","finances",3,2024-01-20
"179","Regions","Alliance","headquarters","address",3,2024-01-20
"180","Regions","Alliance","health","gender",3,2024-01-20
"181","Regions","Alliance","highlights","tools",3,2024-01-20
"182","Regions","Alliance","history","strategy",3,2024-01-20
"183","Regions","Alliance","impact","publications",3,2024-01-20
"184","Regions","Alliance","improving","cacao",3,2024-01-20
"185","Regions","Alliance","inclusion","crops",3,2024-01-20
"186","Regions","Alliance","inclusion","regions",3,2024-01-20
"187","Regions","Alliance","indigenous","peoples",3,2024-01-20
"188","Regions","Alliance","innovations","annual",3,2024-01-20
"189","Regions","Alliance","innovations","methods",3,2024-01-20
"190","Regions","Alliance","italy","phone",3,2024-01-20
"191","Regions","Alliance","laboratories","ethics",3,2024-01-20
"192","Regions","Alliance","landscapes","climate",3,2024-01-20
"193","Regions","Alliance","managing","director",3,2024-01-20
"194","Regions","Alliance","mitigation","discover",3,2024-01-20
"195","Regions","Alliance","partners","services",3,2024-01-20
"196","Regions","Alliance","partnerships","discover",3,2024-01-20
"197","Regions","Alliance","policy","follow",3,2024-01-20
"198","Regions","Alliance","privacy","policy",3,2024-01-20
"199","Regions","Alliance","projects","private",3,2024-01-20
"200","Regions","Alliance","publications","highlights",3,2024-01-20
"201","Regions","Alliance","reports","annual",3,2024-01-20
"202","Regions","Alliance","research","partnership",3,2024-01-20
"203","Regions","Alliance","research","themes",3,2024-01-20
"204","Regions","Alliance","scientists","offices",3,2024-01-20
"205","Regions","Alliance","sector","incentives",3,2024-01-20
"206","Regions","Alliance","services","genebanks",3,2024-01-20
"207","Regions","Alliance","stories","events",3,2024-01-20
"208","Regions","Alliance","strategy","governance",3,2024-01-20
"209","Regions","Alliance","supporting","peace",3,2024-01-20
"210","Regions","Alliance","tools","innovations",3,2024-01-20
"211","Research","Alliance","agricultural","sector",3,2024-01-20
"212","Research","Alliance","agriculture","environment",3,2024-01-20
"213","Research","Alliance","agriculture","information",3,2024-01-20
"214","Research","Alliance","agrifood","systems",3,2024-01-20
"215","Research","Alliance","capacity","building",3,2024-01-20
"216","Research","Alliance","change","resilience",3,2024-01-20
"217","Research","Alliance","coping","mechanisms",3,2024-01-20
"218","Research","Alliance","country","profiles",3,2024-01-20
"219","Research","Alliance","devise","coping",3,2024-01-20
"220","Research","Alliance","digital","agriculture",3,2024-01-20
"221","Research","Alliance","ecosystem","services",3,2024-01-20
"222","Research","Alliance","enabling","environment",3,2024-01-20
"223","Research","Alliance","field","tours",3,2024-01-20
"224","Research","Alliance","forcing","rural",3,2024-01-20
"225","Research","Alliance","global","biodiversity",3,2024-01-20
"226","Research","Alliance","information","dissemination",3,2024-01-20
"227","Research","Alliance","kenyan","women",3,2024-01-20
"228","Research","Alliance","livelihood","opportunities",3,2024-01-20
"229","Research","Alliance","national","regional",3,2024-01-20
"230","Research","Alliance","natural","ecosystems",3,2024-01-20
"231","Research","Alliance","production","systems",3,2024-01-20
"232","Research","Alliance","reducing","gender",3,2024-01-20
"233","Research","Alliance","revolutionize","agriculture",3,2024-01-20
"234","Research","Alliance","rural","kenyan",3,2024-01-20
"235","Research","Alliance","scarcity","forcing",3,2024-01-20
"236","Research","Alliance","senior","scientist",3,2024-01-20
"237","Research","Alliance","shamba","showdown",3,2024-01-20
"238","Research","Alliance","showdown","ukama",3,2024-01-20
"239","Research","Alliance","smallholder","farmers",3,2024-01-20
"240","Research","Alliance","southern","african",3,2024-01-20
"241","Research","Alliance","sustainable","agriculture",3,2024-01-20
"242","Research","Alliance","system","country",3,2024-01-20
"243","Research","Alliance","tours","revolutionize",3,2024-01-20
"244","Research","Alliance","united","nations",3,2024-01-20
"245","Research","Alliance","ustawi","progress",3,2024-01-20
"246","Research","Alliance","virtual","field",3,2024-01-20
"247","Research","Alliance","water","scarcity",3,2024-01-20
"248","Crops","Alliance","agricultural","sciences",2,2024-01-20
"249","Crops","Alliance","banana","bunchy",2,2024-01-20
"250","Crops","Alliance","banana","diversity",2,2024-01-20
"251","Crops","Alliance","banana","production",2,2024-01-20
"252","Crops","Alliance","beans","phaseolus",2,2024-01-20
"253","Crops","Alliance","bezos","earth",2,2024-01-20
"254","Crops","Alliance","biotic","stresses",2,2024-01-20
"255","Crops","Alliance","broom","disease",2,2024-01-20
"256","Crops","Alliance","cassava","research",2,2024-01-20
"257","Crops","Alliance","cassava","varieties",2,2024-01-20
"258","Crops","Alliance","cassava","witches",2,2024-01-20
"259","Crops","Alliance","central","africa",2,2024-01-20
"260","Crops","Alliance","climate","challenges",2,2024-01-20
"261","Crops","Alliance","consumer","preferences",2,2024-01-20
"262","Crops","Alliance","develop","technologies",2,2024-01-20
"263","Crops","Alliance","disease","resistance",2,2024-01-20
"264","Crops","Alliance","economically","viable",2,2024-01-20
"265","Crops","Alliance","environmental","impact",2,2024-01-20
"266","Crops","Alliance","expert","committee",2,2024-01-20
"267","Crops","Alliance","explore","thematic",2,2024-01-20
"268","Crops","Alliance","farmers","globally",2,2024-01-20
"269","Crops","Alliance","forages","research",2,2024-01-20
"270","Crops","Alliance","genetic","gains",2,2024-01-20
"271","Crops","Alliance","germplasm","information",2,2024-01-20
"272","Crops","Alliance","gloria","mosquera",2,2024-01-20
"273","Crops","Alliance","growing","conditions",2,2024-01-20
"274","Crops","Alliance","improve","cassava",2,2024-01-20
"275","Crops","Alliance","increase","productivity",2,2024-01-20
"276","Crops","Alliance","information","system",2,2024-01-20
"277","Crops","Alliance","international","network",2,2024-01-20
"278","Crops","Alliance","international","research",2,2024-01-20
"279","Crops","Alliance","longterm","conservation",2,2024-01-20
"280","Crops","Alliance","market","growth",2,2024-01-20
"281","Crops","Alliance","melinda","gates",2,2024-01-20
"282","Crops","Alliance","mosquera","plant",2,2024-01-20
"283","Crops","Alliance","national","agricultural",2,2024-01-20
"284","Crops","Alliance","national","research",2,2024-01-20
"285","Crops","Alliance","observatory","featured",2,2024-01-20
"286","Crops","Alliance","phaseolus","vulgaris",2,2024-01-20
"287","Crops","Alliance","plant","health",2,2024-01-20
"288","Crops","Alliance","plant","pathologist",2,2024-01-20
"289","Crops","Alliance","productivity","enhance",2,2024-01-20
"290","Crops","Alliance","program","functions",2,2024-01-20
"291","Crops","Alliance","project","leader",2,2024-01-20
"292","Crops","Alliance","research","centers",2,2024-01-20
"293","Crops","Alliance","research","efforts",2,2024-01-20
"294","Crops","Alliance","research","networks",2,2024-01-20
"295","Crops","Alliance","scientist","plant",2,2024-01-20
"296","Crops","Alliance","sequencing","technologies",2,2024-01-20
"297","Crops","Alliance","southern","africa",2,2024-01-20
"298","Crops","Alliance","spanish","tools",2,2024-01-20
"299","Crops","Alliance","support","pabra",2,2024-01-20
"300","Crops","Alliance","uganda","tanzania",2,2024-01-20
"301","Crops","Alliance","witches","broom",2,2024-01-20
"302","Regions","Alliance","capacity","building",2,2024-01-20
"303","Regions","Alliance","cgiar","centers",2,2024-01-20
"304","Regions","Alliance","convention","centre",2,2024-01-20
"305","Regions","Alliance","flagship","initiatives",2,2024-01-20
"306","Regions","Alliance","latin","america",2,2024-01-20
"307","Regions","Alliance","livelihoods","explore",2,2024-01-20
"308","Regions","Alliance","local","national",2,2024-01-20
"309","Regions","Alliance","northern","uganda",2,2024-01-20
"310","Regions","Alliance","nutrition","security",2,2024-01-20
"311","Regions","Alliance","regional","stakeholders",2,2024-01-20
"312","Regions","Alliance","sciencebased","solutions",2,2024-01-20
"313","Regions","Alliance","smallholder","cocoa",2,2024-01-20
"314","Regions","Alliance","sustainable","livelihoods",2,2024-01-20
"315","Research","Alliance","accelerated","change",2,2024-01-20
"316","Research","Alliance","achieving","sustainable",2,2024-01-20
"317","Research","Alliance","agricultural","practices",2,2024-01-20
"318","Research","Alliance","agricultural","production",2,2024-01-20
"319","Research","Alliance","agriculture","strategies",2,2024-01-20
"320","Research","Alliance","agroforestry","systems",2,2024-01-20
"321","Research","Alliance","alliance","contributes",2,2024-01-20
"322","Research","Alliance","bridging","agriculture",2,2024-01-20
"323","Research","Alliance","cambio","climático",2,2024-01-20
"324","Research","Alliance","change","adaptation",2,2024-01-20
"325","Research","Alliance","climate","adaptation",2,2024-01-20
"326","Research","Alliance","climate","risks",2,2024-01-20
"327","Research","Alliance","climate","security",2,2024-01-20
"328","Research","Alliance","climate","services",2,2024-01-20
"329","Research","Alliance","cooperative","driving",2,2024-01-20
"330","Research","Alliance","deliver","sufficient",2,2024-01-20
"331","Research","Alliance","digital","divide",2,2024-01-20
"332","Research","Alliance","digital","innovations",2,2024-01-20
"333","Research","Alliance","digital","systems",2,2024-01-20
"334","Research","Alliance","director","climate",2,2024-01-20
"335","Research","Alliance","drive","change",2,2024-01-20
"336","Research","Alliance","driving","adoption",2,2024-01-20
"337","Research","Alliance","driving","impact",2,2024-01-20
"338","Research","Alliance","durum","wheat",2,2024-01-20
"339","Research","Alliance","ensure","access",2,2024-01-20
"340","Research","Alliance","environment","southern",2,2024-01-20
"341","Research","Alliance","farming","systems",2,2024-01-20
"342","Research","Alliance","gender","norms",2,2024-01-20
"343","Research","Alliance","gender","relations",2,2024-01-20
"344","Research","Alliance","gender","research",2,2024-01-20
"345","Research","Alliance","generate","inclusive",2,2024-01-20
"346","Research","Alliance","global","climate",2,2024-01-20
"347","Research","Alliance","global","crises",2,2024-01-20
"348","Research","Alliance","healthy","foods",2,2024-01-20
"349","Research","Alliance","healthy","sustainable",2,2024-01-20
"350","Research","Alliance","holistic","solutions",2,2024-01-20
"351","Research","Alliance","impact","assessment",2,2024-01-20
"352","Research","Alliance","improved","nutrition",2,2024-01-20
"353","Research","Alliance","inclusion","alliance",2,2024-01-20
"354","Research","Alliance","indigenous","peoples",2,2024-01-20
"355","Research","Alliance","influential","actors",2,2024-01-20
"356","Research","Alliance","insitu","monitoring",2,2024-01-20
"357","Research","Alliance","integrated","farming",2,2024-01-20
"358","Research","Alliance","kenya","water",2,2024-01-20
"359","Research","Alliance","knowledge","management",2,2024-01-20
"360","Research","Alliance","landscape","management",2,2024-01-20
"361","Research","Alliance","latin","america",2,2024-01-20
"362","Research","Alliance","loboguerrero","director",2,2024-01-20
"363","Research","Alliance","local","communities",2,2024-01-20
"364","Research","Alliance","local","national",2,2024-01-20
"365","Research","Alliance","makindu","makueni",2,2024-01-20
"366","Research","Alliance","makueni","county",2,2024-01-20
"367","Research","Alliance","malnutrition","crisis",2,2024-01-20
"368","Research","Alliance","maria","loboguerrero",2,2024-01-20
"369","Research","Alliance","northern","uganda",2,2024-01-20
"370","Research","Alliance","nutrition","security",2,2024-01-20
"371","Research","Alliance","palmira","colombia",2,2024-01-20
"372","Research","Alliance","people","globally",2,2024-01-20
"373","Research","Alliance","performance","innovation",2,2024-01-20
"374","Research","Alliance","plasa","colombia",2,2024-01-20
"375","Research","Alliance","program","leader",2,2024-01-20
"376","Research","Alliance","promoting","resilient",2,2024-01-20
"377","Research","Alliance","publications","sectoral",2,2024-01-20
"378","Research","Alliance","regional","network",2,2024-01-20
"379","Research","Alliance","relative","regional",2,2024-01-20
"380","Research","Alliance","resilient","agroforestry",2,2024-01-20
"381","Research","Alliance","sector","incentives",2,2024-01-20
"382","Research","Alliance","sectoral","capacities",2,2024-01-20
"383","Research","Alliance","socially","inclusive",2,2024-01-20
"384","Research","Alliance","sustainable","agricultural",2,2024-01-20
"385","Research","Alliance","sustainable","future",2,2024-01-20
"386","Research","Alliance","sustainable","management",2,2024-01-20
"387","Research","Alliance","uganda","insights",2,2024-01-20
"388","Research","Alliance","vulnerable","individuals",2,2024-01-20
"389","Research","Alliance","women","youth",2,2024-01-20
"390","Research","Alliance","womenled","cooperative",2,2024-01-20
"391","Research","Alliance","youth","indigenous",2,2024-01-20
"392","Crops","Alliance","abiotic","stress",1,2024-01-20
"393","Crops","Alliance","abiotic","stresses",1,2024-01-20
"394","Crops","Alliance","accelerating","genetic",1,2024-01-20
"395","Crops","Alliance","accessions","conserved",1,2024-01-20
"396","Crops","Alliance","acclimation","processes",1,2024-01-20
"397","Crops","Alliance","achieve","sustainable",1,2024-01-20
"398","Crops","Alliance","achieving","resilience",1,2024-01-20
"399","Crops","Alliance","acidic","soils",1,2024-01-20
"400","Crops","Alliance","activities","musanet",1,2024-01-20
"401","Crops","Alliance","acuminata","genome",1,2024-01-20
"402","Crops","Alliance","adaptation","andor",1,2024-01-20
"403","Crops","Alliance","adaptation","milling",1,2024-01-20
"404","Crops","Alliance","addressing","emerging",1,2024-01-20
"405","Crops","Alliance","addressing","malnutrition",1,2024-01-20
"406","Crops","Alliance","addressing","primary",1,2024-01-20
"407","Crops","Alliance","adopting","forage",1,2024-01-20
"408","Crops","Alliance","advance","methods",1,2024-01-20
"409","Crops","Alliance","affairs","canada",1,2024-01-20
"410","Crops","Alliance","affect","farmers",1,2024-01-20
"411","Crops","Alliance","affect","plant",1,2024-01-20
"412","Crops","Alliance","africa","asareca",1,2024-01-20
"413","Crops","Alliance","africa","ccardesa",1,2024-01-20
"414","Crops","Alliance","africa","ethiopia",1,2024-01-20
"415","Crops","Alliance","africa","explore",1,2024-01-20
"416","Crops","Alliance","africa","history",1,2024-01-20
"417","Crops","Alliance","africa","involved",1,2024-01-20
"418","Crops","Alliance","africa","predicting",1,2024-01-20
"419","Crops","Alliance","africa","sierra",1,2024-01-20
"420","Crops","Alliance","africa","tropical",1,2024-01-20
"421","Crops","Alliance","africa","varieties",1,2024-01-20
"422","Crops","Alliance","african","agricultural",1,2024-01-20
"423","Crops","Alliance","african","council",1,2024-01-20
"424","Crops","Alliance","african","development",1,2024-01-20
"425","Crops","Alliance","agenda","finally",1,2024-01-20
"426","Crops","Alliance","agribusiness","companies",1,2024-01-20
"427","Crops","Alliance","agricultural","programs",1,2024-01-20
"428","Crops","Alliance","agriculture","cooperative",1,2024-01-20
"429","Crops","Alliance","agriculture","forestry",1,2024-01-20
"430","Crops","Alliance","agriculture","healthy",1,2024-01-20
"431","Crops","Alliance","agriculture","organization",1,2024-01-20
"432","Crops","Alliance","agriculture","tools",1,2024-01-20
"433","Crops","Alliance","agrilac","resiliente",1,2024-01-20
"434","Crops","Alliance","alliance","bananarelated",1,2024-01-20
"435","Crops","Alliance","alliance","cassava",1,2024-01-20
"436","Crops","Alliance","alliance","coordinated",1,2024-01-20
"437","Crops","Alliance","alliance","coordinates",1,2024-01-20
"438","Crops","Alliance","alliance","coordination",1,2024-01-20
"439","Crops","Alliance","alliance","maintains",1,2024-01-20
"440","Crops","Alliance","alliance","manages",1,2024-01-20
"441","Crops","Alliance","alliance","researches",1,2024-01-20
"442","Crops","Alliance","alliancela","cuadra",1,2024-01-20
"443","Crops","Alliance","alliances","program",1,2024-01-20
"444","Crops","Alliance","alliances","research",1,2024-01-20
"445","Crops","Alliance","allocate","funds",1,2024-01-20
"446","Crops","Alliance","america","guatemala",1,2024-01-20
"447","Crops","Alliance","america","vitamin",1,2024-01-20
"448","Crops","Alliance","americas","colombia",1,2024-01-20
"449","Crops","Alliance","anatomical","morphological",1,2024-01-20
"450","Crops","Alliance","andes","bezos",1,2024-01-20
"451","Crops","Alliance","andor","acclimation",1,2024-01-20
"452","Crops","Alliance","andor","excess",1,2024-01-20
"453","Crops","Alliance","andres","cardoso",1,2024-01-20
"454","Crops","Alliance","animal","digestion",1,2024-01-20
"455","Crops","Alliance","animal","health",1,2024-01-20
"456","Crops","Alliance","annual","targets",1,2024-01-20
"457","Crops","Alliance","apply","methods",1,2024-01-20
"458","Crops","Alliance","approach","partnership",1,2024-01-20
"459","Crops","Alliance","approach","scientists",1,2024-01-20
"460","Crops","Alliance","approach","tropical",1,2024-01-20
"461","Crops","Alliance","arango","senior",1,2024-01-20
"462","Crops","Alliance","asareca","centre",1,2024-01-20
"463","Crops","Alliance","association","fedearroz",1,2024-01-20
"464","Crops","Alliance","association","studies",1,2024-01-20
"465","Crops","Alliance","atieno","coordinator",1,2024-01-20
"466","Crops","Alliance","australian","centre",1,2024-01-20
"467","Crops","Alliance","banana","breeding",1,2024-01-20
"468","Crops","Alliance","banana","crops",1,2024-01-20
"469","Crops","Alliance","banana","cultivation",1,2024-01-20
"470","Crops","Alliance","banana","databases",1,2024-01-20
"471","Crops","Alliance","banana","genepool",1,2024-01-20
"472","Crops","Alliance","banana","genetic",1,2024-01-20
"473","Crops","Alliance","banana","genome",1,2024-01-20
"474","Crops","Alliance","banana","genomes",1,2024-01-20
"475","Crops","Alliance","banana","germplasm",1,2024-01-20
"476","Crops","Alliance","banana","growing",1,2024-01-20
"477","Crops","Alliance","banana","improvement",1,2024-01-20
"478","Crops","Alliance","banana","musarama",1,2024-01-20
"479","Crops","Alliance","banana","pests",1,2024-01-20
"480","Crops","Alliance","banana","plant",1,2024-01-20
"481","Crops","Alliance","banana","program",1,2024-01-20
"482","Crops","Alliance","banana","varieties",1,2024-01-20
"483","Crops","Alliance","bananarelated","research",1,2024-01-20
"484","Crops","Alliance","bananas","thrive",1,2024-01-20
"485","Crops","Alliance","based","diets",1,2024-01-20
"486","Crops","Alliance","beans","observatory",1,2024-01-20
"487","Crops","Alliance","beatrice","ekesa",1,2024-01-20
"488","Crops","Alliance","benin","soaking",1,2024-01-20
"489","Crops","Alliance","bibliographic","references",1,2024-01-20
"490","Crops","Alliance","billion","people",1,2024-01-20
"491","Crops","Alliance","biochemical","attributes",1,2024-01-20
"492","Crops","Alliance","biofortified","crops",1,2024-01-20
"493","Crops","Alliance","bioøkonomi","ripple",1,2024-01-20
"494","Crops","Alliance","blomme","senior",1,2024-01-20
"495","Crops","Alliance","bogweh","gender",1,2024-01-20
"496","Crops","Alliance","bolivia","colombia",1,2024-01-20
"497","Crops","Alliance","bordercolor","ffffffbananas",1,2024-01-20
"498","Crops","Alliance","bordercolor","ffffffbeans",1,2024-01-20
"499","Crops","Alliance","bordercolor","ffffffcassava",1,2024-01-20
"500","Crops","Alliance","bordercolor","ffffffrice",1,2024-01-20
"501","Crops","Alliance","bovine","livestock",1,2024-01-20
"502","Crops","Alliance","brachiaria","grasses",1,2024-01-20
"503","Crops","Alliance","brazil","embrapa",1,2024-01-20
